,i1,i2,i3,i4,o1,o2
r29,-1.6435107378,-1.6435107378,0.6231722138,0.6231722138,-1.6435107378,0.6231722138
r30,-0.2255068331,-0.2255068331,0.9534821404,0.9534821404,-0.2255068331,0.9534821404
r31,-1.2096306509,-1.2096306509,0.0409138060,0.0409138060,-1.2096306509,0.0409138060
r32,-0.2014167078,-0.2014167078,-1.2046926121,-1.2046926121,-0.2014167078,-1.2046926121
r33,-0.9680938969,-0.9680938969,-0.2332290704,-0.2332290704,-0.9680938969,-0.2332290704
r34,-0.4564018761,-0.4564018761,-0.0778437702,-0.0778437702,-0.4564018761,-0.0778437702
r35,-2.0069050666,-2.0069050666,-0.6280748738,-0.6280748738,-2.0069050666,-0.6280748738
r36,0.0381340574,0.0381340574,1.0552473437,1.0552473437,0.0381340574,1.0552473437
r37,-0.5907498278,-0.5907498278,1.9098168745,1.9098168745,-0.5907498278,1.9098168745
r38,0.5219691966,0.5219691966,2.3591118293,2.3591118293,0.5219691966,2.3591118293
r39,-0.4146137620,-0.4146137620,-0.7213209969,-0.7213209969,-0.4146137620,-0.7213209969
r40,-0.1818369216,-0.1818369216,-0.2236680034,-0.2236680034,-0.1818369216,-0.2236680034
r41,-0.3833322324,-0.3833322324,1.2895043580,1.2895043580,-0.3833322324,1.2895043580
r42,0.8973243472,0.8973243472,-1.4215681490,-1.4215681490,0.8973243472,-1.4215681490
r43,0.4923246866,0.4923246866,-1.1558569078,-1.1558569078,0.4923246866,-1.1558569078
r44,0.7554817992,0.7554817992,0.6325433509,0.6325433509,0.7554817992,0.6325433509
r45,0.2883890484,0.2883890484,0.2316293826,0.2316293826,0.2883890484,0.2316293826
r46,0.0685765333,0.0685765333,1.5181776900,1.5181776900,0.0685765333,1.5181776900
r47,1.9447967696,1.9447967696,0.6141613636,0.6141613636,1.9447967696,0.6141613636
r48,0.6317394777,0.6317394777,-0.4314386886,-0.4314386886,0.6317394777,-0.4314386886
r49,0.5516303933,0.5516303933,1.4383725145,1.4383725145,0.5516303933,1.4383725145
r50,-0.1689465961,-0.1689465961,-1.1164164382,-1.1164164382,-0.1689465961,-1.1164164382
r51,0.3496945874,0.3496945874,0.5137257906,0.5137257906,0.3496945874,0.5137257906
r52,-1.0292789500,-1.0292789500,-1.8639828040,-1.8639828040,-1.0292789500,-1.8639828040
r53,-0.5528227268,-0.5528227268,-0.9555721378,-0.9555721378,-0.5528227268,-0.9555721378
r54,0.2783564832,0.2783564832,-0.5876565136,-0.5876565136,0.2783564832,-0.5876565136
r55,-0.9844071685,-0.9844071685,-1.7565589332,-1.7565589332,-0.9844071685,-1.7565589332
r56,0.7145251762,0.7145251762,-0.0474563536,-0.0474563536,0.7145251762,-0.0474563536
r57,0.1711987596,0.1711987596,-0.8427893591,-0.8427893591,0.1711987596,-0.8427893591
r58,0.5449460660,0.5449460660,-1.0773012494,-1.0773012494,0.5449460660,-1.0773012494
r59,0.2735536115,0.2735536115,-0.7480642259,-0.7480642259,0.2735536115,-0.7480642259
r60,-0.4957112269,-0.4957112269,-0.8836049224,-0.8836049224,-0.4957112269,-0.8836049224
r61,0.4467444546,0.4467444546,0.1726812871,0.1726812871,0.4467444546,0.1726812871
r62,-1.1026186671,-1.1026186671,-1.9697508273,-1.9697508273,-1.1026186671,-1.9697508273
r63,1.8336039988,1.8336039988,0.2976945756,0.2976945756,1.8336039988,0.2976945756
r64,-0.0433701409,-0.0433701409,0.8855359175,0.8855359175,-0.0433701409,0.8855359175
r65,0.7504737058,0.7504737058,-2.8487412324,-2.8487412324,0.7504737058,-2.8487412324
r66,-1.0274567317,-1.0274567317,0.2420153025,0.2420153025,-1.0274567317,0.2420153025
r67,-1.8983774721,-1.8983774721,-0.1080669934,-0.1080669934,-1.8983774721,-0.1080669934
r68,-0.2512337294,-0.2512337294,1.0813282361,1.0813282361,-0.2512337294,1.0813282361
r69,-0.5275444318,-0.5275444318,1.6364306593,1.6364306593,-0.5275444318,1.6364306593
r70,1.3762998973,1.3762998973,-0.0300611113,-0.0300611113,1.3762998973,-0.0300611113
r71,0.0098742855,0.0098742855,-2.5786243990,-2.5786243990,0.0098742855,-2.5786243990
r72,0.2488463302,0.2488463302,-0.0107047122,-0.0107047122,0.2488463302,-0.0107047122
r73,-0.1373329914,-0.1373329914,-0.6954577710,-0.6954577710,-0.1373329914,-0.6954577710
r74,-0.8602651857,-0.8602651857,-0.2775108154,-0.2775108154,-0.8602651857,-0.2775108154
r75,-0.8464434843,-0.8464434843,-1.6713152857,-1.6713152857,-0.8464434843,-1.6713152857
r76,-0.7109022374,-0.7109022374,0.4991464048,0.4991464048,-0.7109022374,0.4991464048
r77,-0.4169904165,-0.4169904165,-0.8587907292,-0.8587907292,-0.4169904165,-0.8587907292
r78,-1.2370618063,-1.2370618063,-1.5463382058,-1.5463382058,-1.2370618063,-1.5463382058
r79,-0.9557192265,-0.9557192265,0.7893798156,0.7893798156,-0.9557192265,0.7893798156
r80,0.2890828525,0.2890828525,-0.0473957586,-0.0473957586,0.2890828525,-0.0473957586
r81,0.3073452658,0.3073452658,-0.6141172944,-0.6141172944,0.3073452658,-0.6141172944
r82,-1.3596970010,-1.3596970010,-1.0042155526,-1.0042155526,-1.3596970010,-1.0042155526
r83,0.6820202013,0.6820202013,0.7179730091,0.7179730091,0.6820202013,0.7179730091
r84,1.7043940825,1.7043940825,-1.0504137164,-1.0504137164,1.7043940825,-1.0504137164
r85,0.6396637915,0.6396637915,-1.2515027062,-1.2515027062,0.6396637915,-1.2515027062
r86,-0.5610886269,-0.5610886269,2.3516393302,2.3516393302,-0.5610886269,2.3516393302
r87,0.5365044025,0.5365044025,-0.7404433910,-0.7404433910,0.5365044025,-0.7404433910
r88,-0.0458655917,-0.0458655917,-0.8133403801,-0.8133403801,-0.0458655917,-0.8133403801
r89,-0.7386895958,-0.7386895958,-1.2841241129,-1.2841241129,-0.7386895958,-1.2841241129
r90,0.3945607505,0.3945607505,-0.4629632204,-0.4629632204,0.3945607505,-0.4629632204
r91,0.0893912328,0.0893912328,-0.3810308214,-0.3810308214,0.0893912328,-0.3810308214
r92,-0.5811482049,-0.5811482049,-1.5843001418,-1.5843001418,-0.5811482049,-1.5843001418
r93,0.8545417222,0.8545417222,-1.4646491436,-1.4646491436,0.8545417222,-1.4646491436
r94,0.6006853881,0.6006853881,1.3308318253,1.3308318253,0.6006853881,1.3308318253
r95,0.0171398338,0.0171398338,0.1921562810,0.1921562810,0.0171398338,0.1921562810
r96,0.2135765456,0.2135765456,1.0693941490,1.0693941490,0.2135765456,1.0693941490
r97,-0.1619483651,-0.1619483651,0.7475540762,0.7475540762,-0.1619483651,0.7475540762
r98,0.2625909815,0.2625909815,-0.0909620313,-0.0909620313,0.2625909815,-0.0909620313
r99,-1.3830478790,-1.3830478790,0.5411871223,0.5411871223,-1.3830478790,0.5411871223
r100,-0.6545708385,-0.6545708385,0.3289337431,0.3289337431,-0.6545708385,0.3289337431
r101,-1.1310057615,-1.1310057615,-1.1674624885,-1.1674624885,-1.1310057615,-1.1674624885
r102,-0.9204968199,-0.9204968199,0.2175202605,0.2175202605,-0.9204968199,0.2175202605
r103,-1.4844394325,-1.4844394325,1.1453496833,1.1453496833,-1.4844394325,1.1453496833
r104,-0.0535537194,-0.0535537194,-0.5563902283,-0.5563902283,-0.0535537194,-0.5563902283
r105,-0.9558555343,-0.9558555343,-0.9986811507,-0.9986811507,-0.9558555343,-0.9986811507
r106,-0.8884187944,-0.8884187944,0.3002203513,0.3002203513,-0.8884187944,0.3002203513
r107,1.6399572374,1.6399572374,0.7330051799,0.7330051799,1.6399572374,0.7330051799
r108,-0.6318690265,-0.6318690265,1.5923038978,1.5923038978,-0.6318690265,1.5923038978
r109,1.8939942870,1.8939942870,0.6307341465,0.6307341465,1.8939942870,0.6307341465
r110,1.2316442285,1.2316442285,-1.2360067673,-1.2360067673,1.2316442285,-1.2360067673
r111,-0.0590281522,-0.0590281522,0.6667506517,0.6667506517,-0.0590281522,0.6667506517
r112,0.7309607697,0.7309607697,0.1957500384,0.1957500384,0.7309607697,0.1957500384
r113,1.7728312289,1.7728312289,-0.8873366727,-0.8873366727,1.7728312289,-0.8873366727
r114,-1.0356203286,-1.0356203286,-0.3556397502,-0.3556397502,-1.0356203286,-0.3556397502
r115,0.6614536395,0.6614536395,-0.5710569199,-0.5710569199,0.6614536395,-0.5710569199
r116,0.4599772199,0.4599772199,0.1656137697,0.1656137697,0.4599772199,0.1656137697
r117,1.3949107015,1.3949107015,0.0168629000,0.0168629000,1.3949107015,0.0168629000
r118,0.5912991191,0.5912991191,-1.9129000004,-1.9129000004,0.5912991191,-1.9129000004
r119,0.4897591775,0.4897591775,-0.0106545520,-0.0106545520,0.4897591775,-0.0106545520
r120,-1.6655879051,-1.6655879051,0.4662697752,0.4662697752,-1.6655879051,0.4662697752
r121,1.3139683722,1.3139683722,-0.9829899709,-0.9829899709,1.3139683722,-0.9829899709
r122,-0.9593271010,-0.9593271010,-1.0652481772,-1.0652481772,-0.9593271010,-1.0652481772
r123,0.5375292617,0.5375292617,0.7081892028,0.7081892028,0.5375292617,0.7081892028
r124,0.6182843587,0.6182843587,0.7879040799,0.7879040799,0.6182843587,0.7879040799
r125,0.3953720767,0.3953720767,-0.7256913116,-0.7256913116,0.3953720767,-0.7256913116
r126,-0.0372176836,-0.0372176836,0.4714781507,0.4714781507,-0.0372176836,0.4714781507
r127,0.2439700239,0.2439700239,-1.0844771094,-1.0844771094,0.2439700239,-1.0844771094
r128,-0.3588017847,-0.3588017847,1.4300818618,1.4300818618,-0.3588017847,1.4300818618
r129,-0.4726428407,-0.4726428407,0.6546200009,0.6546200009,-0.4726428407,0.6546200009
r130,1.6733888631,1.6733888631,1.3777471028,1.3777471028,1.6733888631,1.3777471028
r131,-0.5527421341,-0.5527421341,-0.2667889774,-0.2667889774,-0.5527421341,-0.2667889774
r132,-0.1399495616,-0.1399495616,-2.2331309134,-2.2331309134,-0.1399495616,-2.2331309134
r133,-0.5531159556,-0.5531159556,-1.9964900466,-1.9964900466,-0.5531159556,-1.9964900466
r134,1.3953271975,1.3953271975,-0.7813572053,-0.7813572053,1.3953271975,-0.7813572053
r135,-0.1652890498,-0.1652890498,0.0990927693,0.0990927693,-0.1652890498,0.0990927693
r136,-0.7202413368,-0.7202413368,-0.4772173696,-0.4772173696,-0.7202413368,-0.4772173696
r137,-0.1934829048,-0.1934829048,-1.3634000129,-1.3634000129,-0.1934829048,-1.3634000129
r138,-1.1118424062,-1.1118424062,-0.7431604550,-0.7431604550,-1.1118424062,-0.7431604550
r139,1.3716665988,1.3716665988,-0.3574534476,-0.3574534476,1.3716665988,-0.3574534476
r140,-1.2788001171,-1.2788001171,-0.8864183652,-0.8864183652,-1.2788001171,-0.8864183652
r141,-0.9766446707,-0.9766446707,1.1183249513,1.1183249513,-0.9766446707,1.1183249513
r142,0.5580346126,0.5580346126,-0.1419978493,-0.1419978493,0.5580346126,-0.1419978493
r143,-1.1595110124,-1.1595110124,-0.2493429836,-0.2493429836,-1.1595110124,-0.2493429836
r144,-0.1494911193,-0.1494911193,-0.4586508765,-0.4586508765,-0.1494911193,-0.4586508765
r145,0.8065936084,0.8065936084,0.2723288936,0.2723288936,0.8065936084,0.2723288936
r146,0.3610224470,0.3610224470,-0.4415605190,-0.4415605190,0.3610224470,-0.4415605190
r147,0.5319006027,0.5319006027,1.6607150884,1.6607150884,0.5319006027,1.6607150884
r148,-0.0863826809,-0.0863826809,-0.4520717587,-0.4520717587,-0.0863826809,-0.4520717587
r149,0.4650479794,0.4650479794,0.4273946585,0.4273946585,0.4650479794,0.4273946585
r150,0.9157680752,0.9157680752,0.5425876694,0.5425876694,0.9157680752,0.5425876694
r151,0.4265756576,0.4265756576,-0.7882249324,-0.7882249324,0.4265756576,-0.7882249324
r152,0.5621382571,0.5621382571,-1.7247584969,-1.7247584969,0.5621382571,-1.7247584969
r153,-1.1289189529,-1.1289189529,1.8581632490,1.8581632490,-1.1289189529,1.8581632490
r154,-1.9726130316,-1.9726130316,-0.9734086788,-0.9734086788,-1.9726130316,-0.9734086788
r155,0.5414178005,0.5414178005,0.0206147617,0.0206147617,0.5414178005,0.0206147617
r156,-0.1608497539,-0.1608497539,-0.8733216149,-0.8733216149,-0.1608497539,-0.8733216149
r157,1.6735693670,1.6735693670,-1.8584712350,-1.8584712350,1.6735693670,-1.8584712350
r158,0.5691173860,0.5691173860,1.5778589452,1.5778589452,0.5691173860,1.5778589452
r159,0.9048165742,0.9048165742,-0.8406521671,-0.8406521671,0.9048165742,-0.8406521671
r160,0.3501699750,0.3501699750,-2.2975413125,-2.2975413125,0.3501699750,-2.2975413125
r161,0.5026541751,0.5026541751,0.5688374582,0.5688374582,0.5026541751,0.5688374582
r162,-2.1812356936,-2.1812356936,-0.2268039073,-0.2268039073,-2.1812356936,-0.2268039073
r163,-2.6458855794,-2.6458855794,-1.3239184035,-1.3239184035,-2.6458855794,-1.3239184035
r164,-0.2687223020,-0.2687223020,1.4708895482,1.4708895482,-0.2687223020,1.4708895482
r165,-1.3483633975,-1.3483633975,0.8908722443,0.8908722443,-1.3483633975,0.8908722443
r166,-0.0072747418,-0.0072747418,1.7253303214,1.7253303214,-0.0072747418,1.7253303214
r167,-0.8878137797,-0.8878137797,-0.1692202716,-0.1692202716,-0.8878137797,-0.1692202716
r168,0.0300625006,0.0300625006,0.7406382807,0.7406382807,0.0300625006,0.7406382807
r169,0.8344910909,0.8344910909,0.6458006470,0.6458006470,0.8344910909,0.6458006470
r170,-0.2160413208,-0.2160413208,-0.2247507186,-0.2247507186,-0.2160413208,-0.2247507186
r171,-1.3423416003,-1.3423416003,0.9535926607,0.9535926607,-1.3423416003,0.9535926607
r172,0.6232069082,0.6232069082,-1.4577770418,-1.4577770418,0.6232069082,-1.4577770418
r173,-0.8205704902,-0.8205704902,-0.5249489692,-0.5249489692,-0.8205704902,-0.5249489692
r174,0.5020627476,0.5020627476,1.7048671326,1.7048671326,0.5020627476,1.7048671326
r175,-0.1682493550,-0.1682493550,1.1758870295,1.1758870295,-0.1682493550,1.1758870295
r176,0.2891241742,0.2891241742,-0.0426006381,-0.0426006381,0.2891241742,-0.0426006381
r177,-0.1229162850,-0.1229162850,-1.3039670156,-1.3039670156,-0.1229162850,-1.3039670156
r178,-0.2906181988,-0.2906181988,-0.7289024449,-0.7289024449,-0.2906181988,-0.7289024449
r179,0.2794258450,0.2794258450,1.0998325110,1.0998325110,0.2794258450,1.0998325110
r180,-0.9028425469,-0.9028425469,-0.3484334588,-0.3484334588,-0.9028425469,-0.3484334588
r181,0.7634206718,0.7634206718,1.0561558277,1.0561558277,0.7634206718,1.0561558277
r182,1.2903416107,1.2903416107,1.4339166516,1.4339166516,1.2903416107,1.4339166516
r183,1.0321143887,1.0321143887,0.8188914511,0.8188914511,1.0321143887,0.8188914511
r184,2.4369405213,2.4369405213,-1.6014965562,-1.6014965562,2.4369405213,-1.6014965562
r185,3.2958974122,3.2958974122,1.2072401977,1.2072401977,3.2958974122,1.2072401977
r186,-3.2325647501,-3.2325647501,-0.1486718344,-0.1486718344,-3.2325647501,-0.1486718344
r187,1.3638677848,1.3638677848,0.0976709319,0.0976709319,1.3638677848,0.0976709319
r188,-0.9541708039,-0.9541708039,0.0326773775,0.0326773775,-0.9541708039,0.0326773775
r189,0.5265231442,0.5265231442,-1.4178629234,-1.4178629234,0.5265231442,-1.4178629234
r190,-0.3534889195,-0.3534889195,1.2587465416,1.2587465416,-0.3534889195,1.2587465416
r191,0.7941931125,0.7941931125,0.8630493916,0.8630493916,0.7941931125,0.8630493916
r192,0.1731745265,0.1731745265,-0.3585516840,-0.3585516840,0.1731745265,-0.3585516840
r193,0.6812200255,0.6812200255,2.2801930333,2.2801930333,0.6812200255,2.2801930333
r194,0.9741399310,0.9741399310,0.5873029519,0.5873029519,0.9741399310,0.5873029519
r195,0.1228260864,0.1228260864,-0.8649027135,-0.8649027135,0.1228260864,-0.8649027135
r196,-0.4998274677,-0.4998274677,-0.8009723134,-0.8009723134,-0.4998274677,-0.8009723134
r197,0.2787435647,0.2787435647,1.4622777937,1.4622777937,0.2787435647,1.4622777937
r198,0.7072271372,0.7072271372,1.0431249718,1.0431249718,0.7072271372,1.0431249718
r199,0.2192989737,0.2192989737,-1.2596464533,-1.2596464533,0.2192989737,-1.2596464533
r200,-0.4345302295,-0.4345302295,-1.4705454806,-1.4705454806,-0.4345302295,-1.4705454806
r201,-1.4364477144,-1.4364477144,-0.8036520509,-0.8036520509,-1.4364477144,-0.8036520509
r202,-0.6664836661,-0.6664836661,-0.1797527030,-0.1797527030,-0.6664836661,-0.1797527030
r203,1.5334038073,1.5334038073,0.1320850062,0.1320850062,1.5334038073,0.1320850062
r204,-0.1236993859,-0.1236993859,-0.0411368637,-0.0411368637,-0.1236993859,-0.0411368637
r205,0.8586562775,0.8586562775,0.0187397590,0.0187397590,0.8586562775,0.0187397590
r206,0.1211937825,0.1211937825,-0.9783540768,-0.9783540768,0.1211937825,-0.9783540768
r207,-1.1207120015,-1.1207120015,0.3572489371,0.3572489371,-1.1207120015,0.3572489371
r208,-0.0082044747,-0.0082044747,-0.1996739038,-0.1996739038,-0.0082044747,-0.1996739038
r209,0.8757920058,0.8757920058,-0.1968639378,-0.1968639378,0.8757920058,-0.1968639378
r210,-0.2683288189,-0.2683288189,1.0430342005,1.0430342005,-0.2683288189,1.0430342005
r211,0.2177682054,0.2177682054,-0.0409047022,-0.0409047022,0.2177682054,-0.0409047022
r212,-0.2568109105,-0.2568109105,0.9004295994,0.9004295994,-0.2568109105,0.9004295994
r213,0.5519920098,0.5519920098,-1.9188628554,-1.9188628554,0.5519920098,-1.9188628554
r214,0.0357348045,0.0357348045,-1.9929840614,-1.9929840614,0.0357348045,-1.9929840614
r215,-1.1551547359,-1.1551547359,-0.7904139275,-0.7904139275,-1.1551547359,-0.7904139275
r216,-0.1234361337,-0.1234361337,0.1969129617,0.1969129617,-0.1234361337,0.1969129617
r217,-1.2907930502,-1.2907930502,1.2586782365,1.2586782365,-1.2907930502,1.2586782365
r218,0.6103238659,0.6103238659,-0.5165089617,-0.5165089617,0.6103238659,-0.5165089617
r219,0.2570795078,0.2570795078,0.4020221358,0.4020221358,0.2570795078,0.4020221358
r220,-0.2607703385,-0.2607703385,-0.7210428825,-0.7210428825,-0.2607703385,-0.7210428825
r221,-0.9063929574,-0.9063929574,-2.2303635149,-2.2303635149,-0.9063929574,-2.2303635149
r222,-0.3424534679,-0.3424534679,2.5817403222,2.5817403222,-0.3424534679,2.5817403222
r223,-1.3296692915,-1.3296692915,2.3177809039,2.3177809039,-1.3296692915,2.3177809039
r224,-1.8928672773,-1.8928672773,1.7499213540,1.7499213540,-1.8928672773,1.7499213540
r225,-0.6616200656,-0.6616200656,0.7566543964,0.7566543964,-0.6616200656,0.7566543964
r226,0.0904424771,0.0904424771,0.1200041690,0.1200041690,0.0904424771,0.1200041690
r227,0.6928157463,0.6928157463,1.8197744419,1.8197744419,0.6928157463,1.8197744419
r228,-1.4398598779,-1.4398598779,0.9852227144,0.9852227144,-1.4398598779,0.9852227144
r229,-1.1969886652,-1.1969886652,-0.7281587620,-0.7281587620,-1.1969886652,-0.7281587620
r230,-0.7889091236,-0.7889091236,1.2948456049,1.2948456049,-0.7889091236,1.2948456049
r231,1.2705478172,1.2705478172,-0.8251447341,-0.8251447341,1.2705478172,-0.8251447341
r232,-1.2232260491,-1.2232260491,0.3883850440,0.3883850440,-1.2232260491,0.3883850440
r233,-0.5547287083,-0.5547287083,0.5393667313,0.5393667313,-0.5547287083,0.5393667313
r234,-0.2842128190,-0.2842128190,-0.1797502697,-0.1797502697,-0.2842128190,-0.1797502697
r235,0.0810853966,0.0810853966,1.3043407817,1.3043407817,0.0810853966,1.3043407817
r236,0.4891212945,0.4891212945,0.0811506096,0.0811506096,0.4891212945,0.0811506096
r237,-1.0560522031,-1.0560522031,-0.8545254127,-0.8545254127,-1.0560522031,-0.8545254127
r238,-0.8800011534,-0.8800011534,1.5686363442,1.5686363442,-0.8800011534,1.5686363442
r239,-0.5042122635,-0.5042122635,-0.3150578688,-0.3150578688,-0.5042122635,-0.3150578688
r240,1.8311703688,1.8311703688,1.2122845468,1.2122845468,1.8311703688,1.2122845468
r241,-1.4974089809,-1.4974089809,1.1937566494,1.1937566494,-1.4974089809,1.1937566494
r242,-1.6925962968,-1.6925962968,-1.5856871375,-1.5856871375,-1.6925962968,-1.5856871375
r243,0.8596449488,0.8596449488,0.5721301710,0.5721301710,0.8596449488,0.5721301710
r244,-0.9503068606,-0.9503068606,-0.6386359588,-0.6386359588,-0.9503068606,-0.6386359588
r245,-0.8925937871,-0.8925937871,-0.4444983547,-0.4444983547,-0.8925937871,-0.4444983547
r246,0.0387134882,0.0387134882,0.8807308496,0.8807308496,0.0387134882,0.8807308496
r247,0.8084771549,0.8084771549,2.5339642106,2.5339642106,0.8084771549,2.5339642106
r248,-0.4342553363,-0.4342553363,-0.0245932371,-0.0245932371,-0.4342553363,-0.0245932371
r249,0.1370950969,0.1370950969,-0.2611017946,-0.2611017946,0.1370950969,-0.2611017946
r250,-0.8557851046,-0.8557851046,-1.9359300982,-1.9359300982,-0.8557851046,-1.9359300982
r251,1.7008696285,1.7008696285,0.0255124176,0.0255124176,1.7008696285,0.0255124176
r252,-0.1278904175,-0.1278904175,-0.8094834565,-0.8094834565,-0.1278904175,-0.8094834565
r253,-0.1340509780,-0.1340509780,0.9628355397,0.9628355397,-0.1340509780,0.9628355397
r254,0.4832597186,0.4832597186,-1.3603235247,-1.3603235247,0.4832597186,-1.3603235247
r255,0.3414069451,0.3414069451,0.3437255971,0.3437255971,0.3414069451,0.3437255971
r256,1.3256007137,1.3256007137,-1.3516267576,-1.3516267576,1.3256007137,-1.3516267576
r257,2.0083318707,2.0083318707,1.1263064756,1.1263064756,2.0083318707,1.1263064756
r258,-0.1039320426,-0.1039320426,-0.5990721850,-0.5990721850,-0.1039320426,-0.5990721850
r259,-1.6061482201,-1.6061482201,0.5125637376,0.5125637376,-1.6061482201,0.5125637376
r260,0.1928703198,0.1928703198,-0.4068550657,-0.4068550657,0.1928703198,-0.4068550657
r261,-0.4160289749,-0.4160289749,-0.3427005343,-0.3427005343,-0.4160289749,-0.3427005343
r262,-0.2415505299,-0.2415505299,-1.2277616641,-1.2277616641,-0.2415505299,-1.2277616641
r263,-0.2773852613,-0.2773852613,-0.1128671806,-0.1128671806,-0.2773852613,-0.1128671806
r264,-1.0377068296,-1.0377068296,1.6855466137,1.6855466137,-1.0377068296,1.6855466137
r265,-0.9073743268,-0.9073743268,0.1531362875,0.1531362875,-0.9073743268,0.1531362875
r266,0.7702555171,0.7702555171,-0.0298909642,-0.0298909642,0.7702555171,-0.0298909642
r267,-0.2957155400,-0.2957155400,0.4736360601,0.4736360601,-0.2957155400,0.4736360601
r268,-0.2916502236,-0.2916502236,-0.6817598721,-0.6817598721,-0.2916502236,-0.6817598721
r269,-0.0155646752,-0.0155646752,-1.6861905708,-1.6861905708,-0.0155646752,-1.6861905708
r270,0.9499487761,0.9499487761,-1.3392977349,-1.3392977349,0.9499487761,-1.3392977349
r271,-0.3909956327,-0.3909956327,-1.9404418501,-1.9404418501,-0.3909956327,-1.9404418501
r272,-0.0548385839,-0.0548385839,1.3861363232,1.3861363232,-0.0548385839,1.3861363232
r273,0.6746180395,0.6746180395,-1.1122480514,-1.1122480514,0.6746180395,-1.1122480514
r274,0.8256189331,0.8256189331,0.4948041791,0.4948041791,0.8256189331,0.4948041791
r275,1.4711256761,1.4711256761,-1.3497518413,-1.3497518413,1.4711256761,-1.3497518413
r276,0.1678973291,0.1678973291,-1.0969828539,-1.0969828539,0.1678973291,-1.0969828539
r277,-1.1754687035,-1.1754687035,-1.1422981741,-1.1422981741,-1.1754687035,-1.1422981741
r278,-0.4502433257,-0.4502433257,0.1494014410,0.1494014410,-0.4502433257,0.1494014410
r279,1.0754847190,1.0754847190,-0.8949707476,-0.8949707476,1.0754847190,-0.8949707476
r280,-0.2381539136,-0.2381539136,0.0170520317,0.0170520317,-0.2381539136,0.0170520317
r281,-0.5941132637,-0.5941132637,2.5127963384,2.5127963384,-0.5941132637,2.5127963384
r282,-0.2179722778,-0.2179722778,0.9361392351,0.9361392351,-0.2179722778,0.9361392351
r283,0.2908682482,0.2908682482,-0.3325616953,-0.3325616953,0.2908682482,-0.3325616953
r284,0.8679486201,0.8679486201,0.7466601498,0.7466601498,0.8679486201,0.7466601498
r285,-0.2195665103,-0.2195665103,-0.2568559518,-0.2568559518,-0.2195665103,-0.2568559518
r286,0.4862861059,0.4862861059,-0.7256380555,-0.7256380555,0.4862861059,-0.7256380555
r287,0.6247543803,0.6247543803,-0.0682334103,-0.0682334103,0.6247543803,-0.0682334103
r288,3.3740310555,3.3740310555,0.2899884673,0.2899884673,3.3740310555,0.2899884673
r289,-1.6652556180,-1.6652556180,-0.9984227582,-0.9984227582,-1.6652556180,-0.9984227582
