	i1	i2	i3	i4	o1	o2
row-36	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-37	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-38	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-39	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-40	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-41	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-42	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-43	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-44	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-45	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-46	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-47	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-48	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-49	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-50	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-51	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-52	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-53	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-54	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-55	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-56	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-57	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-58	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-59	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-60	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-61	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-62	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-63	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-64	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-65	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-66	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-67	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-68	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-69	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-70	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-71	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-72	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-73	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-74	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-75	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-76	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-77	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-78	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-79	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-80	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-81	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-82	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-83	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-84	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-85	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-86	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-87	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-88	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-89	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-90	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-91	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-92	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-93	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-94	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-95	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-96	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-97	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-98	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-99	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-100	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-101	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-102	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-103	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-104	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-105	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-106	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-107	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-108	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-109	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-110	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-111	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-112	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-113	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-114	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-115	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-116	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-117	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-118	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-119	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-120	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-121	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-122	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-123	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-124	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-125	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-126	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-127	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-128	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-129	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-130	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-131	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-132	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-133	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-134	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-135	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-136	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-137	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-138	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-139	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-140	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-141	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-142	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-143	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-144	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-145	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-146	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-147	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-148	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-149	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-150	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-151	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-152	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-153	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-154	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-155	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-156	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-157	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-158	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-159	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-160	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-161	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-162	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-163	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-164	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-165	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-166	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-167	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-168	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-169	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-170	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-171	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-172	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-173	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-174	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-175	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-176	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-177	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-178	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-179	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-180	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-181	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-182	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-183	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-184	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-185	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-186	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-187	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-188	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-189	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-190	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-191	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-192	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-193	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-194	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-195	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-196	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-197	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-198	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-199	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-200	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-201	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-202	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-203	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-204	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-205	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-206	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-207	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-208	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-209	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-210	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-211	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-212	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-213	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-214	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-215	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-216	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-217	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-218	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-219	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-220	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-221	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-222	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-223	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-224	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-225	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-226	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-227	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-228	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-229	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-230	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-231	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-232	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-233	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-234	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-235	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-236	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-237	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-238	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-239	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-240	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-241	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-242	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-243	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-244	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-245	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-246	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-247	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-248	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-249	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-250	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-251	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-252	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-253	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-254	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-255	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-256	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-257	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-258	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-259	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-260	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-261	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-262	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-263	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-264	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-265	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-266	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-267	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-268	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-269	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-270	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-271	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-272	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-273	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-274	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-275	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-276	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-277	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-278	0.9860966422	0.9860966422	-0.9940178925	-0.9940178925	0.9860966422	-0.9940178925
row-279	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-280	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-281	-1.0140993866	-1.0140993866	-0.9940178925	-0.9940178925	-1.0140993866	-0.9940178925
row-282	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
row-283	-1.0140993866	-1.0140993866	1.0060181085	1.0060181085	-1.0140993866	1.0060181085
row-284	0.9860966422	0.9860966422	1.0060181085	1.0060181085	0.9860966422	1.0060181085
