,i1,i2,i3,i4,o1,o2
r58,-0.8581493893,-0.2262587648,-1.6188967964,-0.0010840460,-0.5511933372,0.2042766272
r59,0.4760408756,0.1593254330,-0.9488103913,0.1340531422,1.3953075636,1.8914215760
r60,-0.6251135381,-0.7898508288,-0.1676508306,-1.5107881677,-1.2785288776,0.1765784429
r61,0.5796138622,1.5407898396,0.3763647344,-0.1569612482,1.3681307944,-0.6941586527
r62,-0.5522459894,0.8568903602,-1.2816694105,1.0026735554,-1.3802412903,0.6723351837
r63,-0.4980183903,0.2508106907,-0.8143624263,1.1250749928,-1.4090911668,-0.1596260067
r64,0.3925385892,-0.2162010260,-0.5319762801,-0.4116020713,1.3090842840,0.1556066853
r65,0.1337558977,-1.0120361218,0.9595576681,0.3348842397,0.5275399448,-0.7847477232
r66,0.0582981696,-0.7399810336,-0.0409573290,0.6219068607,0.2055133000,0.4178566088
r67,1.3353426135,-0.9686002548,-0.9147098869,0.7291163395,-1.2134475082,0.9222948684
r68,2.0501311774,1.3661420362,-0.2182848442,-0.8992842284,0.2051537331,0.4879659597
r69,0.3151541636,0.4457923561,0.7293391707,-0.2537856217,1.1481141516,0.0691656656
r70,1.4463833924,0.9056111518,0.2607654773,0.9030098059,-1.3860216075,-0.4306624382
r71,-0.1139893609,2.8937190114,0.6489503402,-1.9549492554,-0.5437784073,-1.0251187240
r72,-0.0787405158,2.3364478702,-0.3997043649,0.2877691260,-0.3963617528,-0.4469681522
r73,-1.6340952744,0.5127859493,0.8773412679,0.5848656797,1.2460211753,2.5222052897
r74,0.6425189616,-1.4682517099,-0.8070737595,-0.2741780632,1.2799580355,1.5270386503
r75,-0.1213919812,0.4387546871,1.6761806700,-0.1745822052,-0.5739492278,-0.2261008282
r76,1.6979710242,-0.6792664298,0.5559119677,0.8793999266,-1.1571888700,-1.1368807745
r77,-0.6992004807,0.5705232790,0.6798674482,0.0442423421,-1.1064044427,-2.8273539300
r78,0.6822356359,0.3750475309,0.5794416350,-1.1890662914,1.1980449262,-1.9584717429
r79,1.6359573054,0.3541948531,-0.0699733470,-1.2219031327,-1.2915381648,1.1871361978
r80,-0.8858209605,-1.0152310404,1.7579419976,-0.5275332711,-0.4361816407,0.5251729270
r81,1.6085269271,0.6578952051,0.6319668778,0.5392852995,-1.3355309877,-0.1322209319
r82,-0.9907859875,-0.6802592803,-0.1719872092,0.1739518628,0.0223439919,0.1923188964
r83,-0.6399223834,0.7644248368,1.1519508668,-0.1573675101,-1.2494190512,0.0190447362
r84,-1.3423325932,1.5022477333,-1.6238598574,0.9452263418,1.2668281584,0.4561097028
r85,1.6631403626,-0.1004693877,0.3884881437,0.4937001307,-1.2384340426,-0.6816678476
r86,-2.0699630649,-0.5003356449,0.9399787270,-3.2411336342,-0.3934112841,0.5122865993
r87,0.8208415309,1.5797700113,0.4118665565,0.1093646599,0.7755394164,-1.2541931152
r88,-0.3973601022,-1.3318996747,0.6949734110,1.1176024933,-1.3541261715,-0.0158575447
r89,-0.3096302480,-0.2248237169,0.9016672174,0.1447075109,-1.1955628635,-1.5375148822
r90,0.7744568009,0.2034646945,0.3044460419,-1.1140799166,0.9379270949,-0.4519585299
r91,-1.0315021751,-1.7337969255,0.7396148871,1.2833685613,0.2022346623,-0.5021526243
r92,0.1890798023,0.7113479404,-1.9495012911,0.3676313784,0.7455871967,-0.2227262454
r93,1.4198824344,0.1150789434,0.2904884550,0.7344502109,-1.3596272257,0.8392801017
r94,0.7488305138,0.4550395761,0.6009099236,0.8258433831,1.0192193558,1.2295515298
r95,-1.2207499430,0.2330967275,0.7991623423,1.4016227573,0.9487250862,1.0280410375
r96,0.0726217386,-1.5810315944,-0.6324644672,0.0443166716,0.2681168437,-2.2647097302
r97,1.7837990894,0.6909701351,0.7750916710,0.1223240996,-0.9000392103,-0.1230560991
r98,-0.2868512728,0.8268082608,-1.8807508989,-0.1143025387,-1.1389048264,0.9619439686
r99,0.6921863768,0.5599157702,1.8298783298,-0.7969728392,1.1745147285,-0.7786268914
r100,0.3817367422,0.9525804656,0.3587321402,-1.2486931035,1.2911175357,0.4170287318
r101,1.1985153747,-1.6552710966,0.1076961598,0.0589507649,-0.8025518332,-1.1308653669
r102,-0.0331853920,0.2954895065,0.4224583599,2.1082760098,-0.1989262627,1.0181810438
r103,0.6655463555,1.0556523964,0.7541460676,-0.7016541989,1.2348408233,2.5491321612
r104,-0.2123731874,0.2993882461,0.6295327160,-1.1287706102,-0.9145101667,0.2302478510
r105,0.7282945135,-1.0301457145,-1.1528228220,2.1851206781,1.0795672026,0.4840047451
r106,0.8736180893,-0.3109695185,-0.6368212351,1.1375787426,0.5707372776,1.1730814790
r107,1.4988498543,1.4975823072,0.2735343391,-0.1561989589,-1.4096848482,1.4990247917
r108,0.3753168221,-0.9013649567,-0.3323709260,-0.5585755145,1.2797258134,-0.3658578195
r109,-0.4094387120,-0.5258362032,-1.1686846622,-0.0434968554,-1.3680886920,0.6673817977
r110,-0.5236394377,0.5311192414,-2.2467613035,-1.0704001126,-1.4005493517,-0.3079441604
r111,0.8101238156,-0.2302776672,-0.7940966800,-0.4926921207,0.8146726779,1.3086804686
r112,0.2560359938,0.7829578870,0.1766302842,2.1582397327,0.9784740582,0.5467829063
r113,-0.1476203634,-1.1761266850,-1.6366118023,0.4262555088,-0.6782344107,0.4162673697
r114,-1.0483426667,0.6064231603,1.2604989529,0.0549277695,0.2758157541,-0.2586968503
r115,-0.7027172618,-0.0495432110,1.2450272265,0.3747326397,-1.0966553789,0.2569580395
r116,-0.0090373733,-1.3161470281,0.4238951730,-0.0997516614,-0.0923726741,0.3086348343
r117,-0.3823465492,0.6124921389,-0.5406362819,-0.5646325197,-1.3340408057,0.3022868702
r118,-0.5872913397,0.4293146496,0.8361946343,1.0592247288,-1.3401187946,-0.7127573937
r119,0.4444709146,-1.4556765902,0.6882848037,0.7829588568,1.3738748736,-0.6353810806
r120,1.3355710827,-0.6490324379,0.4201207939,2.0763905924,-1.2139639215,0.4671086643
r121,-0.2916415207,-0.2689149467,-0.0358873898,-0.3026594977,-1.1513163657,-0.1242348298
r122,-0.4196693934,-0.5817486932,0.8042557765,-0.4028904048,-1.3783665451,0.3878086888
r123,1.7680553304,-0.0880924705,-1.5320576540,0.9607828891,-0.9527267402,0.6610655267
r124,1.2151099888,-1.2266246960,0.0725331038,-0.8521412252,-0.8620139021,0.8209044305
r125,-0.2081872522,-1.7971725718,0.4739984825,0.0527471376,-0.9002831578,0.9418574519
r126,2.2992120600,0.1626231848,1.4685755292,-2.6446169725,1.1277543848,-0.4743783932
r127,1.1426742910,2.7132116289,1.7791426717,0.2485612107,-0.5873746819,-0.6572828794
r128,0.3363724929,0.1970366164,-0.9106960221,-0.9782613069,1.1995281042,-0.7493302523
r129,-0.5647916057,0.0222759665,-0.1765124515,-0.8624238928,-1.3677883423,1.1315171615
r130,-1.0514171502,-0.2568548189,-2.7723049705,1.2446251581,0.2891700868,-1.0212174987
r131,0.0208427320,0.4003124527,-2.1393132373,-1.6213637914,0.0401190812,-0.6345176498
r132,0.2955993150,-0.2645646482,-0.4613172280,0.2117972666,1.0961588669,-0.0255990429
r133,0.7969677152,-1.7952548549,0.3318670513,-0.8529002998,0.8614262275,1.6302555191
r134,-0.2782606273,-0.5198015981,1.2327842323,0.6684949104,-1.1159990864,1.1738638937
r135,0.7217765059,-0.4851561209,1.5096827421,1.4399556865,1.0977829503,-1.0821862216
r136,-0.6804142251,1.1756696562,2.5229218163,-0.1786116373,-1.1561553308,-0.3579757329
r137,-0.1454073753,-1.2137521174,-0.4525353816,1.1128224664,-0.6696040007,0.9752572281
r138,-0.6920731412,0.0403147449,-0.0303700355,-0.0764842773,-1.1257450493,-0.9235528700
r139,-0.6501844831,0.0659619700,0.7194410538,0.9106017679,-1.2276483341,-0.9886150031
r140,0.3066434761,1.0093103627,1.2003363618,-0.0410637797,1.1260292084,-1.1019248084
r141,0.9847614179,-0.0344647061,-1.1560308947,-0.1238041892,0.0948768696,-1.0980792077
r142,0.2780926808,1.0724032975,1.2933938098,0.7275456783,1.0460907923,-0.8207465165
r143,-0.6927330044,-0.7034993094,0.3453840717,-0.8101059511,-1.1239781353,0.1594010375
r144,0.4660174686,0.5434580877,0.1276599568,1.3857009285,1.3899970700,-0.4612155205
r145,-2.0075573063,-1.2842208026,0.1091677022,0.3256505701,-0.1215945480,-0.1082474898
r146,1.3494793546,-0.3833837543,-0.9571303282,0.8804050174,-1.2442071617,0.5895379123
r147,0.1191235223,-0.5779614329,0.2395024016,-1.9378229994,0.4668873837,0.1202241047
r148,0.0485149446,0.9100563681,-0.8152323527,0.9717467564,0.1625010637,1.5771776099
r149,0.3360821148,0.0244603926,0.5775411983,0.5763672189,1.1988603515,0.9711814551
r150,0.4589098027,-0.0211932128,0.0944028910,-0.7138878151,1.3853869274,-1.2058780038
r151,-0.3652194174,-0.7399374108,-0.9010128188,0.0881135423,-1.3074876813,-0.3465921227
r152,0.4433026386,-0.0815720855,-0.8036104361,-1.1849105051,1.3728181285,-0.6044071436
r153,0.6000473673,1.1772586786,0.3548936016,0.5331955315,1.3452666003,-0.5968337236
r154,0.9352933376,-1.2551292744,-2.7340495731,1.1594221571,0.3117128723,0.4439893840
r155,-2.1653485837,-2.1949721324,-1.0178415330,-0.0921412086,-0.7763659650,1.7562310227
r156,0.1981120976,0.3126173720,-1.5828426295,-0.5732437416,0.7791917401,-1.4458917335
r157,0.8476350121,0.2621233531,-0.2985177626,-0.1761528643,0.6739144936,1.3161786528
r158,0.9726159855,-0.9726893469,-0.0036227236,-0.2189146612,0.1485406014,0.1754981392
r159,0.9553755958,-0.8931105241,-0.1817886049,-1.2627857869,0.2243139698,-0.7472135433
r160,-1.0062042549,1.1221478248,-1.3417350337,0.3394893383,0.0906753738,0.1969967404
r161,-0.7955228193,-2.4002223573,-0.8297617321,0.4093304444,-0.7947824259,-0.0962720049
r162,0.3335488427,-0.5375440897,0.1270788866,0.9990850958,1.1929921188,0.3669233811
r163,0.7528030160,0.7465421737,-1.3779307229,-1.4382572116,1.0070422413,-1.5438686141
r164,-0.7837310295,0.2679314574,-0.2703929676,0.3313154503,-0.8374730943,-0.3237563938
r165,0.1818713754,-0.3779708781,0.9299750339,-0.6174233334,0.7183307326,2.1916880603
r166,0.4604496140,-1.9532410227,0.8229078055,-1.4631882845,1.3864449961,-0.9680923338
r167,-1.1396313677,-1.2203668970,-0.1122434606,1.2494011157,0.6557696739,-0.2738683356
r168,0.0916214817,-0.4042010072,0.1486629828,0.6664633157,0.3502816078,0.2397026875
r169,1.8468866169,2.4420078459,-0.3328669603,-1.4010238190,-0.6681225779,0.2229253431
r170,0.1109151383,1.9215866906,0.6836430387,-0.4564489521,0.4324158068,-0.5631405313
r171,-1.1137340853,-1.3679407884,0.2396271639,1.0197842225,0.5522006720,-1.1264622334
r172,0.2415242635,-0.7052744897,0.4759674151,1.4408512467,0.9313742538,-0.3863661447
r173,-0.9538292927,-1.9339163652,0.0717754184,-0.9257250022,-0.1413848662,-0.0063732642
r174,-0.8197394778,0.1888073247,-0.6257797614,-0.8954905138,-0.7037436247,0.2863388584
r175,0.9431472296,0.2510653445,0.3640947961,-0.3628753086,0.2776636866,-1.1075799299
r176,1.2460294912,-0.0412452872,-0.3598320623,0.5283443269,-0.9664118224,0.2282714437
r177,0.8335951809,0.2290966968,0.0104098092,1.2593989860,0.7278160727,-0.0714098532
r178,-0.1493022655,0.0231446188,0.2550466367,0.8604112727,-0.6847716777,-0.5338770796
r179,-0.0038563012,-0.0198075371,-0.5168396836,-0.3430299547,-0.0694228019,-0.0960548503
r180,0.6051684997,0.0057088386,-1.7675751537,0.6649604638,1.3386541988,-1.5774044089
r181,-0.6879045591,-0.4301101146,-0.8069529426,-1.1967198198,-1.1367945656,1.4746324026
r182,0.0501034522,0.0841268715,-1.0228207128,-0.0057393876,0.1694968166,-0.8622139985
r183,-0.1218367947,-0.5422887380,0.7612550426,-0.4357415268,-0.5757524098,0.0882946910
r184,-0.7492262135,1.4316001052,1.0772013790,0.6513069780,-0.9555560518,0.0773634383
r185,-0.0056864274,-0.5659018886,1.4517952411,0.2115232780,-0.0775317830,0.1254172649
r186,0.6674212984,0.7776763449,-0.4165822710,0.5118905924,1.2308763000,-0.7300306062
r187,-0.6375579039,1.2454333559,-0.3281536914,-0.7908908651,-1.2542509865,-0.0846118889
r188,-0.8667662325,-0.1515655640,1.1833590755,-1.4763951744,-0.5157856465,0.0010096895
r189,-1.0002892839,1.0534950084,1.3220803831,-2.6668230369,0.0644786692,0.9369677726
r190,0.3925559524,1.4376108490,0.0084036668,-0.3205546679,1.3091119430,-1.1016608251
r191,0.3500227957,-0.8578159221,0.1740472511,-0.1810964067,1.2297698536,0.5006371558
r192,-0.7356215200,-1.6505799264,0.7335459504,0.6988259388,-0.9990906356,-0.5521650655
r193,-1.0916471010,-0.8359231591,1.4248882269,-0.8532355823,0.4609139378,0.2177608902
r194,-1.1706467393,0.4237014948,-1.7950253705,-0.5405342163,0.7739627026,-0.9211063827
r195,-0.4544781764,0.8500831438,0.3613126267,0.8514717734,-1.4025615072,-0.9924681251
r196,-0.9276877336,-0.1750923024,-0.7730835960,-0.2237590065,-0.2561997466,-0.9511440359
r197,0.3790987379,0.2832489416,0.4772633160,-1.5686526526,1.2865005665,2.6325570520
r198,-1.9369171687,0.8015739560,0.6251967758,-0.5365834335,0.1910233332,-0.6843997150
r199,0.4769913994,0.2445162565,-1.8225452204,0.3122832294,1.3957386472,-2.7054376244
r200,-0.1838835278,-0.7266209222,0.1449311075,0.2899777008,-0.8146716961,0.0585153319
r201,1.2644484874,0.6960958632,0.1240553684,-0.5306926639,-1.0243127342,0.4420090596
r202,-0.9063491511,2.7358594360,0.8184882457,0.4084847118,-0.3486819718,-0.7318225795
r203,-0.1541578438,-0.1522726157,1.7671711857,-1.3730216591,-0.7035362530,-0.2856064044
r204,-1.4919664531,-0.0277682649,1.2974829255,-1.2362572923,1.4023221708,0.0250965550
r205,0.9929034503,-0.7887509837,1.3660487499,-0.1510440291,0.0588161685,0.6327910102
r206,0.6800739432,0.3918100114,0.1555980063,-0.8886395623,1.2030008845,-0.8517568074
r207,-0.3488654912,0.2923357055,0.8947565696,0.8137054549,-1.2785809486,0.9633900302
r208,-0.6556358075,-1.2632314322,-0.2347561373,-1.4379133413,-1.2155604069,-0.8185723682
r209,0.2968428499,0.0503793849,0.0216204013,-0.5399397790,1.0995895206,0.0621184429
r210,-0.7066581479,0.5912458363,-1.7682585497,-1.3690307150,-1.0855708602,1.4309524851
r211,1.4465190100,0.0979812855,0.5426040693,-0.9871024306,-1.3861319774,-0.7011143353
r212,-0.3607276492,-0.2859287436,-1.6925014022,-0.1303391180,-1.2998906436,1.2319359986
r213,0.7512327994,1.2579367006,-0.2401559395,0.5235246430,1.0118745775,-0.3322308771
r214,-0.1910143955,-0.3666817375,-0.0996732152,-0.2151621854,-0.8403076035,-0.6276408538
r215,-0.8242907672,-1.0859983534,-0.4500300682,0.1728293275,-0.6861614124,2.9039347815
r216,1.6418794203,0.8944378207,-0.0505474535,0.0407969698,-1.2807627404,0.9676034729
r217,1.9574105144,0.3119940429,1.7842129980,-0.2090942725,-0.2047195881,-0.0039261019
r218,-1.1320246148,1.1560107499,1.3217672737,-0.4280286833,0.6257742885,0.4533414184
r219,0.0633381922,-0.6076921311,0.8694942417,-1.4950404950,0.2275967952,-0.4484321886
r220,0.0973118000,0.5207458536,-1.4326516343,-1.6137469794,0.3746555771,0.8800773669
r221,1.8928416967,0.1592655418,0.6252046861,-1.2799609785,-0.4821073215,0.5845893429
r222,-0.5093558790,-1.5262012294,-0.7962863646,1.0115704477,-1.4064411938,-0.7922508903
r223,-1.0589216525,2.2569595482,-0.8450233705,1.0608927889,0.3216485276,0.0916624452
r224,-0.0949622530,0.2577445421,0.3803476727,-0.8100556799,-0.4649181237,0.5432842688
r225,0.0737414289,-0.3460325099,1.9071670527,-0.1197175599,0.2729889203,0.3362633010
r226,1.1867103462,-0.6570837413,-1.5747293058,0.0560831266,-0.7589097113,0.9254471431
r227,-0.0681803701,-0.6805711321,0.3466838320,0.5917709829,-0.3511684799,0.9936335613
r228,-0.7218501331,0.5989296309,-1.0210205627,-0.3740998021,-1.0412913280,1.2984485612
r229,-0.6024957126,-1.0586106615,-0.8968539791,1.0251303506,-1.3176006309,-0.1284818318
r230,-0.9766962025,-2.2100809398,0.3272419064,-1.7615200625,-0.0401573219,0.6717082338
r231,0.0737425295,-1.1023313259,0.5528993025,-1.0426284804,0.2729937077,0.0210369018
r232,-0.1714286368,1.0313723558,1.2946874030,0.7570982817,-0.7689191068,-0.1343891008
r233,-1.5349549097,1.1795800108,0.1606521061,0.0824171867,1.3840001671,-0.1677057364
r234,0.0371223741,1.3081503379,0.8939826466,-0.4979950984,0.1122168840,-1.0871879272
r235,-0.4878718372,0.7857836956,-1.7374274292,-0.3290141669,-1.4099386779,-0.5868026522
r236,-2.3415418418,1.5168884660,-1.7869720382,0.0926973470,-1.2800026686,-1.0686013378
r237,0.3125528289,-0.3395851840,-0.0024620286,-2.8972469180,1.1414511210,-0.2658257947
r238,-0.8509393904,0.2908632698,0.7691772828,0.4100778704,-0.5805103223,-1.4056509125
r239,-1.9578774398,-0.5433588986,1.2214312155,-2.8922952071,0.0985726481,-1.6383761407
r240,0.6913973792,-0.1041219491,0.8108546434,0.8881583060,1.1764231184,0.2271472232
r241,-0.5658374594,-0.3003630201,-0.2293588582,-1.3211111682,-1.3666534562,-0.9526671312
r242,0.8810232205,-0.0541920109,1.0663998494,0.2603520480,0.5405950741,0.2406298560
r243,0.2715108739,1.1184910158,0.3764790239,0.7727172214,1.0264309536,0.6348590840
r244,-0.7227010171,1.2518316490,-0.5726473521,0.2917090907,-1.0387398522,-0.9772207230
r245,2.2074265396,-0.7197354794,-0.5090376076,-0.5764566078,0.8421122591,2.1869049994
r246,0.1403841769,-0.5422360449,-0.0514092350,-1.5919924677,0.5546501954,0.0090247459
r247,-2.0202474914,-0.1950846405,1.8106050515,-0.0799899727,-0.1775840843,0.5251785873
r248,0.7767574566,0.2875896163,-0.0252099536,0.0079730932,0.9303199400,-1.6395981517
r249,0.2236183351,0.1481031986,1.0830780936,-0.9234207453,0.8705697480,-0.7165493961
r250,-1.1703117934,-1.2548929726,0.5340753609,0.3209324782,0.7727240365,-1.4385309093
r251,0.8013476694,0.2165445556,-1.4345219366,0.7794522013,0.8460224088,-0.5158719123
r252,2.1790783382,-1.2797049078,1.2965063308,1.6338289006,0.7383780152,-0.7054973491
r253,-1.3308567255,-0.9173533637,-0.0296132979,-1.3582895922,1.2441546367,0.7958610688
r254,0.9780038494,0.1357739884,0.0749961390,-0.1698682774,0.1247575768,0.4814044596
r255,-0.5799243646,-1.3563571763,-0.1959690526,-0.5280051276,-1.3499269710,0.4607938978
r256,0.8482758863,2.2184393118,-0.5298143534,0.3445912285,0.6714215393,0.5228366347
r257,-1.1074772532,-0.3002665832,-0.3838777941,-1.6236985894,0.5265955534,-0.8698073191
r258,-0.4360595695,-0.3295920846,0.5196170589,0.9806542498,-1.3918443105,-1.0191672143
r259,-0.3287048472,2.5174076787,1.0348884434,0.0335476831,-1.2382859126,0.0433028425
r260,1.4719308943,0.6841530864,-0.1024618553,-0.3896322216,-1.4023277001,-0.1275457348
r261,-1.3791510313,-0.8222680525,0.1927084258,-0.5933948705,1.3282025846,-2.2412594194
r262,0.8188348919,1.1436685487,-1.6752204657,0.3483706436,0.7829352984,1.9694147494
r263,-0.2080997468,0.3010707317,0.4404339726,1.2288620068,-0.8999840707,0.1072445442
r264,-1.6119363084,-0.7686941338,0.4839368066,0.9875044875,1.2880505261,0.5206988075
r265,-1.0386795150,0.4333739675,-0.0117032978,-1.0843598971,0.2336776741,-1.2287044390
r266,0.8800789580,1.7851551231,-1.2121626444,-0.2266324279,0.5444555050,-0.2279879649
r267,0.1260541907,1.4278218375,-0.1086856807,-0.7228696397,0.4957485115,0.6538272452
r268,-0.9665952814,0.0490974328,-0.4971359235,0.1101407294,-0.0849269532,-1.3329430474
r269,2.2903701062,0.6503203852,-0.9203953420,0.3650561064,1.1040122137,-1.3417458416
r270,-0.8216382441,-0.1360612140,-0.8930964516,0.4324771222,-0.6964257851,0.6898255085
r271,-0.1933290251,2.4202088116,-0.3271681539,0.3401575186,-0.8485384512,1.8856035181
r272,-1.1014989557,-1.4260615460,-0.9681242992,1.7507322309,0.5019372541,0.6372232974
r273,0.5530125295,-0.2370229165,-2.0297889265,1.1489779300,1.3893500879,-0.5193369513
r274,-0.1428684261,1.1015552683,0.8409447199,-0.1110518345,-0.6596624244,-0.5325196595
r275,-1.9086004827,1.0878566102,-1.5844617341,-0.0159925622,0.3144968381,1.0268378616
r276,-0.9906562576,1.0297177201,-0.1732832448,-1.8191567184,0.0217685624,-1.1680270496
r277,-0.4414811077,-0.8540111737,0.2503887038,0.6596895565,-1.3954873986,0.1601116842
r278,0.7677329006,1.0068653509,0.6007245376,0.0262957918,0.9598741134,1.0542500035
r279,2.6445715588,0.8832429322,1.2160942832,-1.5407086551,1.2609162768,-1.7089797067
r280,-1.2222646500,0.3644139972,0.7179897162,-0.8994344839,0.9536593485,-0.2421316226
r281,-0.7692001372,-1.0832045811,0.1628797064,-0.2281064579,-0.8884874642,-0.3146099568
r282,0.8039013282,-0.8371668211,-1.4384617357,0.0304138406,0.8369664478,-2.2209142204
r283,0.3741877953,-0.2927040982,0.7186767158,1.5474160615,1.2776678845,-0.0926553838
r284,1.9160239517,1.2642543050,-0.3375462574,0.5478211074,-0.3842078645,-0.4503487893
r285,-0.5653346918,0.2778175278,-3.2548139403,-0.3610698955,-1.3672008763,0.4737192231
r286,-0.8328247236,0.9783027417,1.3409519143,0.4453562410,-0.6528172910,-0.4365778003
r287,0.3390427760,-0.3770775085,0.4464332222,1.4805088850,1.2056212914,1.1948191842
r288,-0.1912495249,1.0112874136,0.6077190634,-1.7285689334,-0.8411457689,-0.9899006065
r289,1.2496509983,0.4716908846,-0.8308492803,0.7139048934,-0.9780591386,-0.5240919199
r290,1.8552481929,-1.2149769983,0.8168856764,0.3420624496,-0.6352034275,0.3378509947
r291,-0.1951960799,-0.6031442875,-0.6167729730,1.1770521079,-0.8551449170,-0.2171851776
