	i1	i2	i3	i4	o1	o2
row-23	-0.4391831766	0.9703365506	1.6224838739	0.1389662862	-0.9505323506	0.1260082739
row-24	-1.2690708351	0.5328788294	-0.9681302955	0.6855435106	0.1288651693	-1.0811756440
row-25	-2.0576473455	-1.1476779156	0.2402935467	-0.9402021972	0.0075049899	0.8182637336
row-26	1.1958719513	-0.7726506852	-0.1830182603	0.7521381914	0.7106913871	-0.2576477010
row-27	-0.6287819501	-1.5006367966	-1.0241841998	1.0203744759	-0.3981851861	-0.1864149475
row-28	-0.2926185764	-0.4330781999	-0.0993786270	0.6298198737	-0.2377584522	0.2034722428
row-29	0.6366519706	-0.6754429120	0.0657741540	-2.5388992741	0.4894175749	1.0102939786
row-30	-1.6238069566	1.5821713043	0.7501982861	-1.1719478323	-1.8903633393	0.3797164873
row-31	1.7600867945	0.6495848328	0.9155689147	0.5134433111	-1.1676345643	2.2123884690
row-32	-1.0226771149	0.9579782746	0.9356304242	-0.1639669014	-0.3079429824	-0.8198770679
row-33	-0.0421244948	-0.2299499796	0.5040450276	-0.1222352254	0.3340428855	-1.1901604694
row-34	-0.0510860161	0.5043413013	0.7231960385	-0.6747911239	0.1799649833	0.2938042021
row-35	1.3522059997	-1.5398851232	0.0690656867	-0.8789943381	0.8784707705	0.1827933749
row-36	-0.3599967533	-0.3853191508	-1.5763957945	-1.6230283084	0.6372322496	0.6327273277
row-37	0.9361383318	-0.3257707478	-0.3642768327	-0.4005390385	0.3098759213	-0.6962618761
row-38	-0.6956172893	-0.3620042405	1.7999511653	-0.9193967476	-1.2176451066	0.6761199441
row-39	-0.5580490408	-0.3275743231	-0.6550188391	-0.6651139294	-1.7674978882	0.1440017483
row-40	-0.4417312886	-1.4624238834	-2.0107304203	1.0851016795	-0.4330211251	-1.0386063449
row-41	0.8672262994	-0.1858841441	0.8525933458	-1.5519825293	-0.2285172603	-0.2672625080
row-42	-1.4119110764	0.1640993603	0.3618706162	0.2674630545	0.6163631440	-0.4873818517
row-43	2.8003661756	1.7306402156	-1.9020233640	0.7747115778	1.6008229675	-1.1059212179
row-44	1.1550909085	-0.7986905272	-0.9055850517	0.5314377928	0.6137222259	0.5722180662
row-45	0.9696926347	-1.7168854417	1.6717538855	2.6465605071	2.2183667590	0.9591723064
row-46	0.5451742093	0.1091859139	-0.3029879898	0.9418035752	-0.1071049138	0.2487104036
row-47	-1.6310411313	-0.1334293425	-0.1973604406	-0.0517856076	-0.0311356776	-1.2691793286
row-48	-0.8453940851	-1.7429330751	-0.9843112721	-1.0932189278	-0.2777937596	0.5205966368
row-49	1.2538937516	0.5915436155	-0.4784617915	-1.5805498519	0.0910424040	0.0627907411
row-50	0.2295887093	-0.7789133651	-0.5004378493	-1.7647387872	2.4172036628	0.0500669611
row-51	0.5131006964	-0.0653437164	0.5180586190	0.0712150035	0.3224196793	1.5556757648
row-52	1.6060332096	-0.6392740040	-1.0037458702	0.6225406164	1.0077133646	0.0729980229
row-53	0.5204640940	-0.5219104484	-2.1079965143	-2.1760709533	1.1802056822	0.6312222167
row-54	0.4000258200	-0.6765356595	0.4495277827	0.1105843698	0.1787805147	1.4624969251
row-55	1.4278388039	-0.8683459586	0.0222153721	-1.0221536800	1.5706208066	0.7194975489
row-56	0.8690220056	0.3794842846	0.1699824016	-0.1802608696	1.4799492056	-1.4489438006
row-57	-1.3109733600	0.3850314517	-0.3650168074	1.9001787609	-1.6490398011	-0.9345659381
row-58	-0.4521719689	-0.6022881665	1.3116181218	0.2973567936	1.0304433278	0.0914325414
row-59	0.2078301982	-0.7019367575	0.1362085028	-0.1211963215	0.7713871377	-0.1503861802
row-60	-1.0885628805	0.5674204652	-0.3044974541	1.1907990935	-0.5314832397	-0.7254621972
row-61	-0.5914229896	-2.0085605584	0.3474764940	0.7097790670	0.0195602409	-0.0713442698
row-62	-0.4897126783	-1.2889789755	-1.9858771403	-0.2716639734	0.7138502588	-0.0986935044
row-63	0.0200313550	-0.0469287908	-0.3910877495	-0.1009162533	1.1097097000	0.6680772187
row-64	-1.5080845832	-0.5014203879	-1.6584298996	0.3369536390	-1.2986636452	-0.9939863742
row-65	1.5545712401	0.2266728661	0.0058575780	0.3337094843	-0.4984720181	-0.8571431355
row-66	-0.7707888446	0.2764617589	1.1269515029	-1.3126622872	-0.1664848761	0.6574663759
row-67	0.9545505977	1.6867635345	0.8532514302	-0.7059125687	-0.5110774707	1.4222895951
row-68	0.8432633509	1.2293718735	0.3370399599	0.3115018669	-0.4731959337	-0.7816394001
row-69	1.0312685743	-1.9003067325	-0.4601687847	-1.5871351648	0.2174814754	0.6338878471
row-70	-1.0788717686	-0.3428558494	-1.2685914904	1.4422248463	-0.1925694785	-1.2027325155
row-71	-1.7590381186	0.1632528171	-1.0751289542	-1.0145841681	0.3144709157	-1.2760855582
row-72	-1.3493051744	-0.1965742361	-0.6540503272	1.9951182796	-0.1829294200	0.2960728701
row-73	1.1157327724	-0.8076305826	-0.8052209492	-0.0659440204	0.1624796564	-0.4210335585
row-74	-1.0134885826	1.7682885796	0.7222901361	1.2108770437	-1.8457515746	-0.0143340574
row-75	1.8407392922	-0.2363466289	0.3133635591	-2.2110473901	-0.9468542686	0.5524694039
row-76	-0.7949672604	-0.5763766473	-0.5994787613	0.8006654509	-0.0857020523	-0.6849222257
row-77	-0.0867174274	-0.7094544909	0.4945790676	1.4039130485	0.3207153455	-0.7357512970
row-78	-0.5861592889	-0.8303040906	-1.3843735827	1.3325318000	0.8470255160	-0.9046924022
row-79	-0.1112241801	1.0479393876	1.0418085395	-0.0283408425	0.4736276992	1.6688643152
row-80	-2.0364652885	-0.2281902006	1.1626229765	0.0533489875	-0.4600911908	-0.8247863110
row-81	1.1328002417	-1.9122977659	0.3487954502	-1.0938652784	1.3224433072	1.5406462636
row-82	-0.2473356967	0.1287850835	-0.3245257835	0.6398698274	-0.0081462496	-0.0736077238
row-83	0.4233030801	-1.1286874095	0.2093006954	0.0615721564	1.2652606823	-0.6177159578
row-84	0.6739722015	-1.2822625832	0.1072218606	-1.0409750948	0.8970875663	0.2900196648
row-85	0.4366501062	-1.6529324412	0.5434312391	1.7464879450	1.9147532225	-0.5548739132
row-86	-0.4162309106	0.2044893539	-0.9279970769	1.3053627177	-1.0792451750	-1.2189568527
row-87	1.9109598888	-0.4656487781	0.3046343518	-1.1766575792	1.3298410437	0.8396731551
row-88	0.7956545587	-0.1653000619	0.9432071415	-0.2571319200	1.2113264561	-0.3662878719
row-89	0.2289946531	0.5813992193	-0.2636176109	-0.3496903749	-1.3081347647	0.3489582002
row-90	1.9117137504	-0.4078851992	0.6060918772	-0.4761884155	1.3195512756	1.4323049888
row-91	0.3406370250	0.1058572470	-0.6981335333	-1.4629062483	-0.7031362897	1.1307773833
row-92	0.0853226979	-1.4013988022	-1.4735252004	0.5112468823	1.0533432679	-1.4900242585
row-93	-0.3699718159	1.1003335961	-0.2963879121	-0.4290750451	-0.6767071630	3.2100773015
row-94	0.1717658703	-0.4396141458	1.2459742536	-0.1065959079	-0.6102613523	1.5335346410
row-95	0.4569583060	-0.9645219459	-0.9293621130	0.9580094347	0.8100172702	-1.8378036080
row-96	-1.3414745119	1.4553181466	-1.3807872389	1.6208174700	-0.9588507187	-0.6232607620
row-97	-0.2944874834	0.6025554208	1.9016512748	0.9820496685	-1.8716350004	1.5066179843
row-98	-1.3976131204	1.1792213483	1.5969592220	0.6470980189	-0.5842706754	0.7458855765
row-99	0.9096629496	1.0227162047	1.2909091342	1.0376331502	-0.2452450360	-0.0312924326
row-100	0.6275843311	0.3842041315	0.8035050432	0.8895267800	1.4254213253	-0.3821303545
row-101	-0.8676881200	1.8623384998	-0.3366480578	-0.3108169028	-0.2608138317	1.3113409836
row-102	0.5961662108	-0.1892405760	-0.3387914849	-0.3459624068	1.4329846831	0.2676698477
row-103	1.7217222671	-0.4034374568	0.8320374267	-0.8282837402	0.7238237864	0.1785978481
row-104	-1.1025417144	0.0226348054	0.0749446368	0.3504954300	-0.4533775515	-0.5369919808
row-105	-1.7256180722	0.2318931803	1.3613850509	0.4370347919	-1.5939821360	-0.2032622173
row-106	-1.1102029301	0.1380130953	0.4694208167	-1.7879987154	0.7007042041	1.8234981405
row-107	1.2943994370	0.7743985097	0.4090688903	-0.2387127299	0.3808231956	0.5763746190
row-108	-0.7929217662	0.5531896226	0.1775723508	-0.5848880745	-1.6706757033	0.2463111832
row-109	-0.1711259688	1.2351559427	-0.9046541739	0.3534335796	-0.6158278231	-2.1293372127
row-110	1.8866862232	-1.4133445280	-0.5742627221	0.5382396830	0.7246455552	-0.7089586748
row-111	0.8037894623	0.1914691648	0.4966551814	1.1842390894	0.4914435313	0.4899827603
row-112	-0.8215194039	1.2102861520	0.0687008809	1.2062818875	-1.4612023049	0.2366423519
row-113	1.3945106835	0.1888960786	1.7552590429	-0.5920914056	2.1467373141	0.5565623675
row-114	-0.3846764671	-0.2424047516	0.8400936259	0.9892012510	0.7083641484	-0.1187096281
row-115	1.1195912759	-0.3004331972	-0.0678688834	0.2349765559	0.8251232014	0.1668276789
row-116	0.4009577232	0.6945734614	1.6126183662	0.7862056198	-0.0319128965	0.4646100407
row-117	0.0083700109	1.5965275794	-1.6256701027	-3.0341959001	-0.4491114191	0.1915799530
row-118	-0.5543325364	-1.2289174130	-0.9475277181	1.1448823854	0.5889801786	-0.8833142731
row-119	-0.4251601890	-0.5503818490	-1.2626733252	-1.6475852972	0.6393963826	0.3958715969
row-120	0.0334509577	-1.5159419138	1.7112843706	-0.4262830959	0.0545886753	0.7801754807
row-121	0.2349225605	-0.2937728590	-1.0122261155	0.1845029369	0.1350776300	-0.6014453800
row-122	-1.2019110426	-0.7403142770	0.0338961414	1.3104157130	0.4839020877	-1.1965752217
row-123	0.5830210203	0.5592917859	1.0383187226	-0.5360687014	-1.0234448345	1.3850831245
row-124	0.2188298959	1.0168392454	0.4265138163	-1.7354474041	-1.8338152577	0.3086937140
row-125	-0.5451158303	0.0443595566	-0.7076360167	0.0187880981	-0.7847303883	-0.6553507756
row-126	0.9830258510	-0.3264564181	0.6180483919	0.5701958088	1.0337678829	0.0205709111
row-127	-0.3501225012	-0.3994924959	-0.3571736661	0.5287743292	-2.5155273589	-1.4883922109
row-128	0.3601909827	-1.9336749946	0.6390891798	0.0575371164	1.0056657946	-1.6948940989
row-129	-0.9723999173	-1.0738450534	1.5813828284	-0.3697911896	0.0944278520	1.2085791766
row-130	2.0193879437	-0.5465836357	-0.6281086923	1.3664114830	0.5623885125	-0.7201283936
row-131	-1.4279033169	-0.5345795439	-1.3654469248	-1.3819725390	0.2397280171	-0.4254922369
row-132	-1.0347763064	-0.1122299230	-2.7632836379	-0.1122533004	0.6462055160	0.5447936871
row-133	0.1596491459	0.9833280012	-0.4144959055	0.5897196700	0.1565000476	-1.6413747651
row-134	1.0329602781	-1.5697583829	0.8106665846	-0.9604055333	0.7421265561	-0.3812631715
row-135	-0.5806564799	-0.4931285576	-2.2771642271	-0.4306848739	0.2385847170	-1.3600474451
row-136	-1.4138229367	0.7706671842	0.6364190862	0.0597293853	-1.6484166964	0.0701028368
row-137	-1.2696735036	0.7678328965	0.2278464157	-0.6593301027	-0.0252004460	0.1046424566
row-138	-0.8702210660	0.9273383616	0.3735215234	0.4613275656	-0.2491230474	0.0533047888
row-139	-1.2734941251	-0.8942442387	-0.6627814126	-1.3062287788	-0.0900023020	0.6114458798
row-140	1.4104233892	0.6366991132	0.0070905570	-0.3340041385	-0.3503276703	1.3009178766
row-141	1.2917292200	0.1431006550	0.8204150993	1.0554067317	0.1143138070	-0.5395719229
row-142	0.4611700593	-0.4630311666	0.1295056689	0.7096752030	-0.3373808584	-0.7644553258
row-143	-1.7334119231	-0.4604834870	-0.4582156298	0.3837865183	0.9555951572	1.4472041281
row-144	-0.6921246320	1.1130953415	-0.8298109200	0.9807408079	-0.4133953604	-1.1804531410
row-145	0.3425571245	0.6059037010	-0.7645125294	-0.9420886985	0.3343900957	0.4027411273
row-146	-0.4609995676	0.2347275215	-0.4038026795	0.2036432787	-0.9060426159	-0.7499205498
row-147	0.3493778973	0.5431976942	-0.0660840230	0.0499552572	-0.6162665436	-1.6914885454
row-148	-0.8708653853	1.1032223327	1.5288436069	-1.0042414973	-1.6040672606	0.0813323362
row-149	0.0675918275	-1.6290053042	0.3512060746	0.1304809934	0.7435837302	-0.4651108235
row-150	0.6296041848	0.5764774036	-1.2460521561	0.2712126530	-0.6010614537	0.8137074700
row-151	-1.0041798322	-0.8703040551	0.9139875118	-1.5890029142	-1.1438982851	1.6361333213
row-152	-1.7055392656	0.0846790039	0.4182217934	0.8234479752	0.2204914871	1.6397648503
row-153	-0.0760060850	-1.2686124412	-0.7558104004	-0.0581313779	0.2298955751	0.4762160181
row-154	1.2465709161	-0.5254751327	0.5049320096	0.2666472933	1.5283361513	-0.9635733286
row-155	-1.2910212027	1.9341950807	0.1544441475	0.1254520361	-0.9727166187	1.4091494350
row-156	0.6907657115	-1.7010101538	0.1643242068	3.4155127866	0.1951724404	-0.4737899326
row-157	0.5098829507	1.1904846549	-0.7323308286	-0.0547697419	-0.1080253027	0.5125294392
row-158	0.8753678172	0.0310586752	0.4654091293	-0.3065698308	1.1981135134	0.2646465145
row-159	0.9813890191	-0.3499756045	-0.3863793916	-1.0269480985	0.6933467526	-0.0804169731
row-160	-0.3638579984	0.4443462324	-0.5717760629	0.7066256538	-1.3818866629	-0.8069432682
row-161	-1.5079547684	0.2399483369	-0.4679321317	0.8104260844	-1.7298349644	-0.3958564031
row-162	-1.5341281160	1.2430015118	1.2284919139	0.5954354497	-0.6206302104	0.8620279048
row-163	-0.0093415314	2.8019659344	2.2171528961	-1.1225396194	0.9925821058	1.5403335655
row-164	0.2435162948	-0.5517017085	0.0023468748	1.2866722555	1.6333234631	-2.2424480252
row-165	-0.3424454829	-1.2839732862	-1.1186171487	-1.0630307467	-0.0234663744	0.4473347076
row-166	0.1920131848	0.0749325414	1.0348095680	-1.3632170229	0.4293170965	1.8656919231
row-167	0.5931848621	-0.7210130172	-0.8937054397	0.7797874840	0.7845256991	-1.2658653339
row-168	-0.2678541860	0.0297154909	0.6894741998	0.2087841448	-1.5941562730	1.4856051480
row-169	-0.7500999138	0.8388108168	-0.5991327464	0.6435297760	-0.1260917976	-1.7997436619
row-170	-1.6189077036	-0.6639713603	-1.6771386952	-1.6055341439	-0.1091534302	0.6236872808
row-171	0.0840030161	-0.8376954851	1.1893105013	0.4384928232	2.2091698268	0.2303188496
row-172	-0.9532279066	2.1942594659	0.2025305397	1.0817962479	-1.5166961931	-0.2508130838
row-173	-1.2901687129	0.8235388046	-1.2547797524	-1.7392723186	-2.1186524275	-0.4422377015
row-174	0.9790605149	0.2669854661	-1.2096599584	1.2514766092	-0.1080500823	-0.8511615512
row-175	1.3135215959	-1.1437182950	0.2908034831	0.3821937281	1.2089375530	1.6038078320
row-176	-0.9751057177	1.2568205067	0.4908329461	-0.0056461855	-1.4149588031	0.1427800832
row-177	-1.2762385129	-1.3133637389	-0.4225975227	0.5615273162	-0.8007090035	-0.1677354982
row-178	-0.2792647673	-1.1178876106	-1.8334261030	-1.6134476412	-0.0636617216	-0.1670320228
row-179	-0.5410183553	0.3533392718	-0.2894380602	-0.3362280947	0.0324743067	0.7751455798
row-180	0.8300287062	0.3808736527	-0.0650335601	-0.7308528405	-0.6762250051	2.1590965323
row-181	-1.0096923542	1.2845139434	-0.0324453177	-0.0004816153	-1.5215879594	-0.9539709905
row-182	0.1240493929	-0.9640448859	0.4206989620	0.9645120319	-0.3915529626	-0.1860693823
row-183	-0.8923598014	1.2852374922	-0.0938267008	-0.1862594542	-1.7727944155	0.3145178097
row-184	1.8953785569	0.2949757526	-0.1856472633	1.9318577818	-0.1611586497	-0.3991797035
row-185	-0.1970090773	1.4019479325	0.3553615092	-0.2140444438	-1.3779672216	1.2861334587
row-186	-1.1858136412	0.8615298929	-0.2527593905	-0.3468164399	-1.4602360466	-0.5841532009
row-187	0.3380789066	0.0476917618	-0.5325848579	-0.4114554676	-1.3975197500	1.3893390151
row-188	-0.5867473357	0.2552205846	-0.3351032278	-1.5294151914	0.0194222936	-1.0966250797
row-189	1.1582455459	-2.0808945437	0.9537114074	0.2130896753	-0.1190590624	1.3652634264
row-190	-1.0024629576	-0.8217891796	0.2341174695	0.4356684810	-0.5155756095	1.7188674822
row-191	1.2605970053	-0.1211480450	0.5852037047	1.2175576326	0.4757958732	-0.9838245340
row-192	-1.0709754718	-0.6191118681	0.8159091062	-0.6146314294	-0.5202547117	0.6487105809
row-193	-0.6833348794	-0.9353957631	-1.0997989840	-0.7013703099	0.9171763406	1.0175025297
row-194	0.9415636843	-0.0961413408	0.5622691426	0.7213070001	0.3282517902	-0.2235542857
row-195	-0.3715761984	-0.0338195923	1.0936677915	0.7867457317	-1.1115074483	0.4708365766
row-196	-1.8568732495	2.0009284429	1.3110207707	0.3385721765	-0.8216518394	-0.8889691917
row-197	0.0885745879	-0.5990890303	1.1634580513	0.6778419261	0.2516557375	-0.1751817054
row-198	-1.0769687244	-0.9530882140	-1.1204097369	-0.1451316627	0.2666610584	-0.6631871872
row-199	0.6623878723	1.2385960922	0.2647379983	-1.7110167642	0.3991493669	0.0773354407
row-200	1.0372047385	-0.4168696374	0.8419639266	1.5357259441	1.8830058962	-0.4014465637
row-201	0.7012362510	-1.7172021159	0.9875807967	-0.6612918506	1.1780784695	0.5362231725
row-202	0.1173924520	0.5072995624	0.8361114366	-1.7741443197	-1.3249475255	1.5674901687
row-203	-0.7114951391	-0.6659514016	-0.8720543973	-1.0066904151	-0.7363262968	0.6512553387
row-204	0.8084022363	-0.6778621564	0.1308348322	-0.2107342222	1.0368383576	0.1951458272
row-205	0.5370916183	-1.1774334984	-0.6810433730	-1.0184543792	1.1914273793	0.2545928818
row-206	-0.5048786478	-0.4252719778	0.1412585107	-1.0319381463	1.3431559906	0.6433105109
row-207	1.1191086004	0.5214393915	-0.1538534076	-0.0967930052	-0.2940543644	2.3194030387
row-208	-1.3502957826	0.5915159140	0.0200174129	-1.6268208592	-1.2404137958	0.4510430328
row-209	-0.9734178590	-0.2126033644	-1.0099622929	-0.9489958387	-0.1935342607	-2.2088355530
row-210	-0.6445123023	-0.6637520105	-0.5134610633	-0.7285546329	-1.2741248769	-1.0643045243
row-211	0.8406283510	0.4602245734	0.6457430322	-0.6895514014	1.1245495562	0.2108443375
row-212	-1.4907320119	-0.6120196393	2.3206992541	-0.6702320371	0.9717080307	2.0607846495
row-213	0.7211338410	-0.4745690760	-0.9078775807	0.7799432501	1.3662828338	0.7310159855
row-214	1.1971183118	0.9702544502	1.4489455183	-0.9124168831	0.1493388604	1.4298172943
row-215	-0.7838012335	-1.6140621552	-1.7901135268	-0.5007293508	-0.2969692110	-0.3212490756
row-216	1.7435341204	-1.3789250838	1.2247363591	-0.5387560496	2.1981737525	-0.7629648133
row-217	0.6953810814	0.4241053782	-1.6165706992	-0.4494540787	-1.0949498910	0.9021925463
row-218	0.0769605711	0.5530524963	-0.0823642021	1.2167150501	-0.1737262508	0.3420443694
row-219	0.7422144508	-0.4452090571	-1.1570213909	-0.1238432703	-0.0670351003	-0.1739970737
row-220	0.2883576435	0.4968231090	-0.0195804659	0.3577694964	-0.4378777760	-2.2398043082
row-221	0.9811474077	-0.2502293356	-1.0102613835	0.0424920451	1.4525167227	-0.2635373725
row-222	-1.3295475878	0.1453698274	-0.0347913575	-0.8893102501	0.2067292908	1.6696125097
row-223	1.5259741769	-0.0950443161	-0.6623451993	-1.1212559197	1.9215706928	-0.0599907451
row-224	-1.0771154394	0.2642830496	2.3055507462	-1.6578653843	-1.5820754362	0.9270425092
row-225	-0.9831938794	0.9893131776	1.1227035407	1.4013945483	-1.7120535914	0.1570465747
row-226	0.8946779859	-1.8212025273	0.2848556984	-0.2864436170	1.6516906074	1.1811551606
row-227	1.3775274160	1.1144890428	0.9963872280	-0.3269208580	-0.6887236606	-0.1226704941
row-228	1.4896553490	0.4445993230	1.4593048406	0.6854319224	0.1147638610	-0.2508976739
row-229	0.3731611494	-1.9228501543	0.9382677068	-1.1456210416	0.0583613065	2.0322930179
row-230	-0.2454323425	1.4920542022	-0.9842936671	1.7250633123	-0.5005546998	-1.3392293018
row-231	0.7487359714	-1.6164068434	-0.5131112162	0.4664400936	0.8169340160	-0.6528157646
row-232	0.0494849343	1.1929343229	-0.4635854432	-0.0319705929	-1.8264784893	0.0883591848
row-233	0.1545297322	0.8073114115	1.2280593509	-1.2846192730	0.4746467538	0.2447811193
row-234	-0.8799695835	0.5321808777	-0.4072539697	0.7101331290	-0.6945160806	0.3734005381
row-235	0.5276725604	-0.6218088134	0.9230896752	-1.3306988485	1.2047964515	0.5792810545
row-236	-1.3882070108	1.2621675988	1.1842249675	-0.0048025012	-0.0588283714	0.6873940472
row-237	0.1529287659	0.6523425534	-0.9121216702	-1.1709681240	0.5491815860	-0.1751179629
row-238	0.4515767607	-0.8384693955	-0.6155418312	-2.0051385294	1.1108928130	-0.8238352808
row-239	-1.3085124597	1.5502657158	-1.0036353044	-0.0412330472	-0.8911179169	-2.3838057834
row-240	0.0928848649	-0.4301198625	0.0854458756	-1.0544369668	2.0773037592	2.1245732961
row-241	1.0605584227	1.1340317606	-0.1202896138	1.2921012478	0.1915708397	0.9376970232
row-242	0.3856781574	0.0251027242	-1.4576614617	0.6387509104	0.8122638544	0.0591688927
row-243	0.4165048828	-0.9071742296	-1.1444128524	1.5753534117	0.8936363186	-0.7415372032
row-244	0.4480426985	-0.2311244472	-0.2476811489	-0.9952762826	0.5537239770	0.0063363701
row-245	0.1263766825	-0.8642152010	0.0187922313	-0.5192424988	0.2735622240	0.5611522805
row-246	1.0451770847	-1.7368778593	0.1240947452	1.8733506614	2.3426740512	0.0335978224
row-247	1.3367362072	-1.3620218083	-0.1396244247	-1.0530873890	1.1851095071	0.2312708265
row-248	-1.0032459945	-0.3613757173	0.9950160269	0.4287144770	-0.5798938017	1.4991813513
row-249	-0.3672815985	-0.3963999528	-2.3999813292	1.2428239249	1.5791631492	-1.8638304424
row-250	-0.1022390701	-1.0914745988	-0.8772670812	0.2399710493	-0.8917068474	0.8994759216
row-251	0.1251713483	-1.0137533674	0.7241610970	1.2198026736	2.0494669136	-0.0473389037
row-252	-1.0329478242	-0.5150089981	1.1926703859	-0.4908838622	-0.2889606031	1.2092808359
row-253	0.4609000271	-0.9704353755	3.2307125121	1.2881981089	1.6460340528	-0.2620101402
row-254	1.5664171104	0.4137923966	-0.8302782945	1.5014596358	1.3782752286	-1.7847012764
row-255	0.1655616027	0.2820191851	0.2255183073	-0.9558251300	0.0645901964	1.2748367239
row-256	-0.9994719823	-1.0437542362	-0.1331243273	1.0651132707	-0.2584543480	-0.5895071972
row-257	0.4290413138	0.0163153645	0.8642490542	-0.2892417036	1.5202060765	1.2103654326
row-258	-1.8400906727	-0.1952955351	1.4515536959	-0.1066405299	0.8040705177	1.8489617211
row-259	-0.0060920836	0.9622075590	0.6018760522	-0.8963460835	-0.2876001505	0.2197882365
row-260	-0.2572032080	-0.6026249868	-0.6859633486	-0.6224246304	1.2822564256	-0.0422284636
row-261	-0.2472332669	-1.1774781163	-0.1352941185	1.5727301626	1.6904191152	-1.0732025133
row-262	2.2927752611	-1.4416644720	-0.3477497954	0.0984338342	1.6040204770	0.1338826869
row-263	-0.0906025868	-0.3689676062	-0.2682329246	-0.1679502563	1.4977080895	0.4093945339
row-264	-1.4901000295	-1.2150059760	-1.8359653448	0.7639058180	-0.8709469417	-1.1148928559
row-265	-0.6386430260	-0.7167241055	-0.0954094800	-1.0335869747	-0.7646985072	2.1997290959
row-266	0.5361596551	-2.1628094340	-0.1550641263	0.8814972322	1.9831612666	-0.1498173314
row-267	-1.5599118089	0.8129053971	1.1629527371	1.4246947123	-1.5577856118	0.4881789568
row-268	0.4462250522	1.7100914394	0.9324820967	0.1327548424	-0.3904801664	0.7704230266
row-269	-1.3267267756	0.6309113704	1.2452262237	-2.3518907158	-0.4214030006	2.4477505784
row-270	-1.4006898190	1.1553876182	1.2657599425	-0.7612489451	-0.4263014353	1.9029954663
row-271	-0.8322935294	0.9198397275	-0.8785526101	0.1353637438	-1.6454601446	-1.0690106226
row-272	-0.1455670834	1.4709752120	1.0296420417	1.1705856389	-1.3179391191	-0.1459560758
row-273	0.1911645774	0.6477321722	1.1372887517	-1.1226186658	-0.7281698861	-0.6045128861
row-274	0.9367287960	-1.1929639758	0.5526338987	0.6840275401	1.5535179199	-0.6349400097
row-275	0.2054201358	0.4550642439	0.5176653221	1.7164992125	0.9866172144	-0.5219361592
row-276	1.2161690738	-0.2731552137	1.1350967528	0.2545075465	0.6932723329	-0.6959220397
row-277	-0.2375804286	-1.1417453457	0.3476081102	1.2420346711	0.2069366718	-0.0584485345
row-278	1.1505814389	-0.1712934521	0.2927535421	0.8502664333	0.3872972506	0.0631147274
row-279	0.7999664386	-1.5268234352	-1.5028958600	0.3677000408	0.1368793620	-1.5496605723
row-280	0.1947266078	-0.5888917446	-0.4841073677	-0.9675109685	0.4233360634	-0.6565275162
row-281	-1.9309368717	-0.5640029671	0.6469956478	-0.0862010215	-0.0260656784	1.0235895018
row-282	-0.2768939247	-1.0783477407	-1.0284001149	-1.0426104759	-0.0659178903	-0.0069118377
row-283	0.4894234448	0.4370912123	-0.2364599686	-0.1655023842	-0.8874736323	1.3333981110
row-284	-0.5624557797	-0.4833299713	0.4118784877	0.8535077479	0.1425631076	-0.5786897426
row-285	1.3794917071	-0.6391624285	-1.6151696646	1.1307747697	0.9032702159	-1.0877522117
