	i1	i2	i3	i4	o1	o2
row-127	-1.5237616474	1.0904859544	-0.5667984186	0.9139751914	-1.5133097880	-1.1268793985
row-128	1.5014141232	-1.4875815721	-0.6796992626	0.8899314576	1.6870357190	-1.0965660072
row-129	0.2521752741	-0.3440272114	0.8420062325	-0.9791661521	0.3232297534	1.3815054932
row-130	1.3712302364	-1.0252626584	-0.3850948091	1.0273161254	1.3597845547	-0.9842649266
row-131	-0.9580427993	-1.0318562494	-1.3377785499	-1.5737646318	0.0169435768	0.1290822693
row-132	-0.0755813989	-0.5469984413	-2.2056696004	-0.3693318333	0.2863432482	-1.2919616415
row-133	0.1740763874	0.2706585924	-0.4360572194	1.0828359272	-0.0591458090	-1.0701154673
row-134	0.9669319070	-1.9363347777	0.1840161563	-1.0813124108	1.5847151563	1.1026029501
row-135	-0.1056960259	-0.5088126775	-2.1854225545	-0.3579525231	0.2472215071	-1.2867827732
row-136	-1.6732145034	1.6494133801	0.8437696315	-0.9935852811	-1.8514454680	1.1017022497
row-137	-1.1314143621	0.1145065831	-0.4246469475	-1.3594047942	-0.6979396542	0.5467662602
row-138	-0.0886593939	1.2456353095	0.8243743111	1.2170658073	-0.7317762243	-0.2936343902
row-139	-0.7931785574	-1.0888755952	-1.1525742435	-1.5297198002	0.1377965060	0.2568518213
row-140	0.4771708091	0.1425247763	1.3875672928	-0.5625940367	0.1928857178	1.4709600830
row-141	1.0345694946	0.2781530112	0.7366473859	1.2348623553	0.4572092202	-0.3231815400
row-142	0.6398675929	0.3625740092	0.1762504379	1.3732147493	0.1713958730	-0.8361113910
row-143	-0.4338742719	-1.4262475167	-0.9698197919	-1.4953218115	0.5171939475	0.4304213578
row-144	-0.7208789445	0.6148773421	-0.6620072059	0.9131465890	-0.7797092784	-1.1455456527
row-145	-0.3012279126	-1.2358602521	-0.6096716474	-1.4099573749	0.4884362662	0.6342242684
row-146	-1.0905949069	0.8490713868	-0.6037210581	0.9481169137	-1.1261246542	-1.1546794865
row-147	-0.1353173008	0.4227647906	-0.4816652328	1.0323467693	-0.3269533770	-1.0742027342
row-148	-1.3102934391	1.2922855645	0.7302918483	-1.0919265612	-1.4430247380	1.1196592924
row-149	1.6500640567	-1.3165035324	-0.0749783442	0.8042696863	1.6833258549	-0.5827407900
row-150	0.1446404757	0.2875578335	-0.4385807870	1.0783832114	-0.0859726998	-1.0691855138
row-151	-0.4697865349	-0.1562111401	0.1918177954	-1.2155641531	-0.1852562900	0.9916739399
row-152	-0.4243356377	0.2971476553	0.6848044119	-1.0736004106	-0.4040951251	1.2290015551
row-153	0.4566597124	-1.8210362659	-0.1949835145	-1.2979231551	1.2271928436	0.9630223835
row-154	1.5818861011	-1.1126689692	0.0259604779	0.8685422650	1.5329201238	-0.5582969011
row-155	-1.5199873617	1.3945163107	0.6075046782	-1.1618693461	-1.6156308836	1.0488014155
row-156	1.3814297718	-0.8052943497	-0.0782612409	1.0602267107	1.2475362248	-0.7829765447
row-157	0.5223072740	0.6884509459	0.5172283769	1.4060658750	-0.0727285831	-0.6171407340
row-158	1.4233785275	-1.1106079790	0.8593720782	-0.2088187083	1.4252669082	0.8878327779
row-159	0.5997003655	-1.9595237746	-0.1597157934	-1.2706203447	1.3826379019	0.9859928439
row-160	-1.1385744018	0.9476020736	-0.5051598481	0.9943928823	-1.2071629109	-1.1234335921
row-161	-1.7267180883	1.1783036948	-0.5385656062	0.8585575156	-1.6832071377	-1.0634715677
row-162	-0.9444622556	1.4093285697	1.2580811085	-0.6153117161	-1.3098193941	1.2325949378
row-163	0.2510778615	0.7355240000	1.6095630226	-0.2706514673	-0.2563721785	1.3821872073
row-164	1.3796488885	-1.1377015105	-0.5067753941	0.9974041668	1.4254615509	-1.0514445133
row-165	-0.5726844826	-1.4412889339	-1.1791078928	-1.5461474437	0.4488797602	0.2987806924
row-166	0.2750783789	-0.3864470280	0.8291263305	-0.9826220115	0.3590129581	1.3788432912
row-167	1.1038587888	-1.2163297071	-1.1049278107	0.8404866497	1.3055396722	-1.3791443535
row-168	-0.6414586847	0.9646608931	1.1062511586	-0.8788435380	-0.8893994344	1.3428312589
row-169	-0.5714772277	0.4228991924	-0.8524136995	0.7678230824	-0.5836367716	-1.1669219110
row-170	-1.1286166310	-0.8119467555	-1.3735228586	-1.5764248145	-0.1949011118	0.0695782282
row-171	1.6790718381	-1.4885057030	0.5505892796	-0.0041310060	1.7846889806	0.5061117841
row-172	-1.0688260181	1.4730141744	0.2439499591	1.1361539905	-1.4366000101	-0.7131905850
row-173	-2.1038885001	0.7124554796	-1.3299476972	-1.6465400486	-1.5436368407	-0.0695771228
row-174	0.6788167548	-0.1137678011	-0.4141849362	1.1588278113	0.4521638076	-1.1081159927
row-175	1.3255302922	-1.6769253390	0.5419864599	-0.6885888850	1.6636959426	1.0462742279
row-176	-1.4082210332	1.6958471019	1.1358168934	-0.4258214846	-1.7402602583	0.9794941907
row-177	-1.2265800922	0.5772770365	-1.1317715921	0.6065064445	-1.0555818740	-1.2882592071
row-178	-0.8585496601	-1.1462859113	-1.3041757939	-1.5688174927	0.1330954026	0.1697479656
row-179	-0.5822224961	-0.6109090528	-0.3935143669	-1.3513473141	-0.0033714245	0.6774508705
row-180	-0.0266701187	0.0768065318	0.9197341705	-0.9654321501	-0.0611279998	1.3794385358
row-181	-1.6346031033	1.2200517180	-0.4417951076	0.9204735286	-1.6490555227	-1.0430201996
row-182	0.9236565033	0.4399371178	0.7695757112	1.2828575907	0.3036312762	-0.3368483291
row-183	-1.8063284931	1.6646642548	0.6929455186	-1.1236938207	-1.9305439932	1.0604684557
row-184	0.9180581785	0.1217462920	0.2391123370	1.3370995305	0.4696106023	-0.7623692621
row-185	-1.0956023174	1.2533165767	0.9366404863	-0.9718076335	-1.3031641053	1.2180963976
row-186	-1.7161173069	1.2468597591	-0.4324126136	0.8894713081	-1.7132439729	-1.0098861970
row-187	-0.7672309421	0.2294284600	0.1935448213	-1.2208753259	-0.5589171264	0.9373686824
row-188	-0.9919468127	-0.9115374750	-1.2683518032	-1.5527531902	-0.0666600609	0.1528898188
row-189	1.2038097321	-1.4531864270	0.6641716542	-0.7203518544	1.4713069569	1.1524230339
row-190	-0.2895438530	-0.1967778847	0.3758073703	-1.1654974735	-0.0624799699	1.1130561480
row-191	1.0947397539	-0.1298034265	0.2116754523	1.2639262888	0.7117370294	-0.7267027944
row-192	-0.4357982356	-0.1396745038	0.2503603103	-1.2005102816	-0.1751473160	1.0265487554
row-193	-0.3316851588	-1.6588745517	-1.0491817056	-1.5185614439	0.6986801290	0.4164310670
row-194	1.2288739946	0.0065690209	0.8494168372	1.0085325648	0.7195031301	-0.0677255924
row-195	0.1015000592	1.2147513842	1.4146116472	0.6546721073	-0.6013454070	0.5509677000
row-196	-1.0357420376	1.5765790249	0.4629763396	1.0670521018	-1.4693638041	-0.5107922149
row-197	1.2289105328	0.0252633535	1.0666027233	0.7994600064	0.7083163569	0.2488653723
row-198	-0.2299278703	-0.3466458384	-2.0619083625	-0.2686240434	0.0810192648	-1.2681898170
row-199	-0.0856234365	-0.0507012863	0.7446089655	-1.0410206205	-0.0260253010	1.3065927590
row-200	1.5129082362	-0.9009442509	0.1399000290	0.9300881431	1.3777877027	-0.5223665651
row-201	1.1116495278	-1.7930491083	0.3838922031	-0.9379949439	1.5953265408	1.1310290719
row-202	-0.5169219426	0.5127227040	0.7885204463	-1.0392931913	-0.5726580701	1.2578296520
row-203	-0.9519028636	-0.9493576243	-1.2467202920	-1.5485087256	-0.0243660940	0.1730416620
row-204	1.5895091943	-1.4807602355	0.6220936239	-0.1900826069	1.7239804448	0.7054017757
row-205	0.2096595263	-2.1797915900	-0.8099050052	-1.4501824802	1.2782619548	0.6336820854
row-206	0.2433490303	-1.3823398859	-0.0568803521	-1.2778117368	0.8724154662	1.0042870255
row-207	0.3414735180	0.0841211387	1.2571136694	-0.7215166691	0.1454537584	1.4836433010
row-208	-1.6229600649	0.6735213654	-0.5305087870	-1.4252835337	-1.2692867482	0.4172137413
row-209	-0.5113245565	-0.1517924656	-2.0219480326	-0.2303780700	-0.1953937996	-1.2812115225
row-210	-1.3924397926	0.4849944109	-1.4493131502	0.3804949622	-1.0978825056	-1.3625909779
row-211	1.0040241716	-0.7482563136	1.0601470460	-0.5696839082	0.9777044366	1.2976083643
row-212	0.1296424714	-0.2593635035	0.7907298714	-1.0115884137	0.2080076570	1.3519794682
row-213	1.5821970819	-1.2346805574	-0.1545389825	0.8823481594	1.5988455644	-0.7015719588
row-214	0.7038907628	0.0877239894	1.4535598889	-0.3486381197	0.3552059204	1.3778502240
row-215	-0.1174119403	-0.4704198224	-2.1312153597	-0.3148419820	0.2174873813	-1.2798455545
row-216	1.7025041253	-1.7001860097	0.4611684437	-0.1405459420	1.9105947094	0.5505170758
row-217	-0.8301324570	-0.2343104086	-0.3609432246	-1.3411186835	-0.3435093643	0.6400854490
row-218	0.5593777467	0.8392586017	0.8509685254	1.3296060097	-0.1291461828	-0.3216978601
row-219	0.6048339986	-0.7478067466	-1.3426439009	0.5385081450	0.7640520044	-1.3289408719
row-220	0.1077511484	0.3480961040	-0.3824856222	1.1105121725	-0.1413781319	-1.0529621624
row-221	1.3497537247	-1.5876781915	-1.1023196613	0.8239434892	1.6517202973	-1.3625597683
row-222	-0.5242964293	-0.2817249869	0.0009840469	-1.2616370593	-0.1481720609	0.8868477560
row-223	1.3806272085	-1.9467187143	0.3650352832	-0.7379796523	1.8398452265	0.9653506853
row-224	-0.6718274917	0.9038217200	1.0117369264	-0.9388295352	-0.8728119977	1.3136666903
row-225	-0.5773821511	1.5032977274	0.9476833129	0.8663820188	-1.1568827904	0.0102537013
row-226	1.0530293480	-2.0121411225	0.1802982879	-1.0423335176	1.6759634057	1.0747875958
row-227	0.6310158499	0.8450322794	1.4839773797	0.6890368250	-0.0894654533	0.6105243489
row-228	1.0138043911	0.3970274813	1.3148954531	0.7449155103	0.3793736375	0.4640409679
row-229	0.3959525974	-1.3027169768	0.1834759395	-1.2046670837	0.9168881951	1.1325335769
row-230	-0.1175891632	0.7063623524	-0.0614331384	1.2584285957	-0.4697482545	-0.9407873407
row-231	1.3800726698	-1.5918783547	-1.0503722201	0.8359499864	1.6718003439	-1.3326670011
row-232	-1.3280623755	1.3568896958	-0.1000363405	1.0793815115	-1.5338590579	-0.9195263257
row-233	0.2022950293	0.0937531934	1.1517736750	-0.8199473665	0.0602751469	1.4655612068
row-234	-0.9362210403	1.1834054272	-0.0581954242	1.1653770264	-1.2088475367	-0.9288295267
row-235	0.8976328292	-1.3693993508	0.5773977463	-0.9581045532	1.2436084449	1.2637867024
row-236	-0.7787809702	1.1295478634	1.1353113813	-0.8446785536	-1.0577711856	1.3191391849
row-237	-0.3031408046	-1.3749602288	-0.7425584421	-1.4421078863	0.5620067346	0.5693822132
row-238	-0.0959647490	-1.9175887417	-0.9703436186	-1.4999738005	0.9679240469	0.5042159488
row-239	-1.6517506525	0.8182651023	-1.0475293852	0.6606606487	-1.4423466808	-1.2864588916
row-240	0.7425464918	-1.5761309224	0.2963297090	-1.1186636989	1.2621586679	1.1863970033
row-241	0.9749472562	0.4882074337	1.1502981407	1.0103256718	0.3084537478	0.1436884430
row-242	0.7479685096	-0.8270413121	-1.2153402462	0.6851403030	0.8877465689	-1.3450237182
row-243	1.2333199484	-1.2117666383	-0.8769199656	0.9369287425	1.3786762209	-1.2817139599
row-244	0.1261458481	-1.6984648905	-0.4800289355	-1.3820931187	0.9748105071	0.7828157052
row-245	0.1928138418	-1.4771761730	-0.2003808716	-1.3149494549	0.8943635069	0.9287440780
row-246	1.7179122198	-1.5835887649	-0.2733087803	0.7498844746	1.8677151744	-0.6868131311
row-247	0.6624880615	-2.2269801675	-0.3244581523	-1.2908259156	1.5603479820	0.9027693290
row-248	-0.1956556844	0.4891500946	1.1110962776	-0.8759555636	-0.3790990524	1.4165682468
row-249	0.4424189441	-0.7624213596	-1.6351443919	0.2508625456	0.6850310274	-1.3287727003
row-250	-0.4220892630	-1.1741431388	-0.7144165981	-1.4318043818	0.3881986424	0.5559488120
row-251	1.6988371471	-1.2365493028	0.3335329454	0.5715053506	1.6678626630	-0.1035679444
row-252	-0.1308160479	-0.0012707787	0.7394075110	-1.0446912729	-0.0781258528	1.2978960813
row-253	1.2762913226	-0.1713617223	1.1499461347	0.5030092837	0.8401122425	0.5373467906
row-254	1.3282087869	-0.8814074916	-0.2958880780	1.0692833253	1.2564818547	-0.9507049312
row-255	-0.0336378985	-0.2140665835	0.6561382478	-1.0716115016	0.0910545930	1.2785491175
row-256	-0.2394895715	0.5285517608	-0.4087752124	1.0760091705	-0.4470891487	-1.0583449469
row-257	1.0553416081	-1.0263808782	0.9001070394	-0.6683028476	1.1558440964	1.2671185355
row-258	0.0268176996	-0.0525899523	0.8624861858	-0.9877134926	0.0387109570	1.3659641723
row-259	-0.3981528240	0.5973083325	1.0023130270	-0.9414772188	-0.5519307059	1.3551067596
row-260	0.5237186452	-2.0897668876	-0.3535960442	-1.3234575563	1.4080779404	0.8891518303
row-261	1.3921467448	-1.2997846445	-0.6787066615	0.9488414388	1.5204843650	-1.1418436951
row-262	1.8262507669	-1.6376577056	0.2396195498	0.3318755670	1.9581301653	0.0143570830
row-263	1.0133159336	-1.7807560656	0.3376438369	-1.0090139637	1.5300229003	1.1509242846
row-264	-0.9548985792	0.1250899485	-1.8541530875	-0.0226028672	-0.6223431603	-1.3380302437
row-265	-0.3875056290	-0.4247907230	0.0396367195	-1.2531234495	0.0050912933	0.9336000129
row-266	1.7380237433	-1.6850934982	-0.3647860296	0.7344745459	1.9344580993	-0.7425297330
row-267	-0.8063643814	1.5748054982	0.7984494880	0.8958263196	-1.3305899763	-0.1350926171
row-268	0.1695388525	1.0697738052	1.6124441479	0.2163531778	-0.4837586030	1.0187173131
row-269	-0.6649444283	0.5214267464	0.6226839614	-1.1027525810	-0.6601075195	1.1628118450
row-270	-0.7042506058	0.9128074483	0.9857408674	-0.9534516675	-0.8958582633	1.3004092931
row-271	-1.6923118149	1.0336605508	-0.7387660215	0.8037162068	-1.5846360202	-1.1688740927
row-272	-0.1196544286	1.3301003583	1.1342729473	0.9243176955	-0.7938389033	0.1370085030
row-273	-0.2706017633	0.8050798463	1.3142588764	-0.7263958582	-0.5931222120	1.4377841927
row-274	1.6694843835	-1.2808219991	0.0518290702	0.7561038473	1.6755047843	-0.4524832490
row-275	0.8684310325	0.2654149099	0.3638695010	1.3597328838	0.3626944494	-0.6887141134
row-276	1.4434568596	-0.4921257214	0.8046432740	0.6865791440	1.1145476940	0.1488427367
row-277	1.0620484732	0.1572666123	0.5820389866	1.2595777646	0.5384349537	-0.4536746371
row-278	1.3083704765	-0.1805148993	0.7486938943	0.9721497583	0.8676581934	-0.1121669793
row-279	0.6871730408	-1.2062563174	-1.7893532866	0.2529942983	1.0686074414	-1.4423667976
row-280	1.5284724392	-0.7258178434	0.6336695841	0.6805373351	1.2913581668	0.0300540111
row-281	-0.5414646615	-0.2444867982	0.0148167415	-1.2583774885	-0.1777740605	0.8902675950
row-282	-0.6214030740	-1.3951250763	-1.2039252751	-1.5510934302	0.3972497566	0.2753362228
row-283	-0.3095157518	0.4143291336	0.9251323787	-0.9756930459	-0.4028912219	1.3422235894
row-284	0.5582310760	0.6291286100	0.4683349871	1.4067628200	-0.0196130699	-0.6517970345
row-285	1.2978260965	-1.4736239781	-1.0648026766	0.8492032331	1.5591384055	-1.3542829637
