,i1,i2,i3,i4,o1,o2
r34,0.3660985348,-0.8301658581,-0.9050037857,0.5622448095,-0.3286658879,-0.2282189673
r35,-0.1169404001,-0.7964316942,0.8450180781,0.0598804008,-0.6295230122,0.6335703606
r36,-0.3655114115,-0.5379870439,1.3552590705,-0.0813042310,-0.6175410231,0.8886362934
r37,-0.6735139169,0.5416694786,1.2381206111,1.0986555394,-0.0772651001,1.6550976781
r38,0.4768964955,0.6234632903,0.8616924121,1.0518319807,0.7514379316,1.3583768223
r39,-1.6751731964,0.0430130583,0.5809439792,1.2034065359,-1.0945519967,1.2711558076
r40,0.4829622955,-1.7652891649,0.6401309175,0.2004959443,-0.8972268090,0.5914842386
r41,0.0010703796,-0.4034652146,-0.8759519281,-1.2949071765,-0.2784320987,-1.5430982981
r42,0.6241520555,0.3952308851,0.5398501876,0.0600343956,0.6923602206,0.4204220627
r43,-2.0930943048,-0.2983231635,0.4378986710,1.0021691815,-1.6112091472,1.0265144878
r44,1.2074292469,-1.0422023954,-1.6976850504,-0.0419491556,0.0892986494,-1.2165440289
r45,1.5542006314,0.7216492793,-1.5190025645,1.4370483372,1.5424162950,-0.0283652291
r46,-0.4584219902,-0.3144376073,-0.6256979990,-0.4447953434,-0.5252291095,-0.7570348473
r47,0.6528904723,0.2751959668,1.3071959864,1.1326087213,0.6285982914,1.7277796034
r48,-0.1393526269,-0.6300776389,1.2035577554,-0.9428199256,-0.5294677895,0.1632451962
r49,0.4874541909,-1.6944021114,0.2844772389,0.9241128099,-0.8451665138,0.8631818503
r50,0.3858900476,0.3046547306,1.8644485092,0.0772117423,0.4697798519,1.3584342323
r51,1.8392942785,-0.3434706057,1.2137877140,-0.5552014376,0.9968224695,0.4490687209
r52,-0.2214908572,-2.3374013958,-0.5396559802,-0.7226863234,-1.7658631418,-0.8966935553
r53,-0.4305650190,1.4093414631,0.7391241392,0.8876304112,0.6861198868,1.1546718910
r54,1.2409239928,0.9912817596,1.4512128611,-0.1220318027,1.5187110129,0.9264105252
r55,0.0899113689,0.8823147337,-0.5150685296,-0.2217734962,0.6708031303,-0.5193847814
r56,-1.3580973167,2.3176665203,-0.8891673304,-0.1626944964,0.6920499514,-0.7383401724
r57,-0.5378896378,-1.6024459804,-0.9085700076,-1.2578154467,-1.4697151190,-1.5392258926
r58,0.0180855315,0.9149055140,-1.2161136508,3.4714176432,0.6451453725,1.6458913585
r59,1.9530985067,-2.4428192212,1.8208310335,0.2293828405,-0.3792989376,1.4373551840
r60,-0.4617139154,-1.6448356672,1.2818823882,0.2059268421,-1.4479175768,1.0438608275
r61,-0.8402897163,1.2663359454,-0.0059214131,0.4772776312,0.3121853840,0.3389961150
r62,0.6233435232,1.5667458503,-1.4118840359,-1.1357747669,1.5023681952,-1.8032144480
r63,1.2655786889,-0.3403109732,2.5802200436,-0.5075946853,0.6139526724,1.4381924768
r64,-0.9886585393,-0.0395480978,1.2981050224,-2.2299003037,-0.6909123130,-0.6960168103
r65,-0.0024088837,2.0919839046,-0.2250027437,-0.9612178067,1.4457901742,-0.8482958539
r66,-0.2472493417,-1.4051867271,-0.3267097289,-0.9525476930,-1.1381682905,-0.9131379632
r67,-1.2332599529,-0.6776722805,-1.0152744019,-0.8644013143,-1.2965863123,-1.3309523174
r68,1.1596965064,-0.5573819478,0.4020995336,-0.2296144931,0.3927010188,0.1159181612
r69,0.6958775961,1.6936964680,-0.4031729941,-0.8463870698,1.6388851848,-0.8902492638
r70,0.7286479917,-0.9124323526,-0.0001433028,0.9804822566,-0.1422553455,0.7048081142
r71,-1.4194993443,-0.7827877200,0.4828131505,0.4894747782,-1.4943105728,0.6893051635
r72,-0.5454282198,0.8820655044,-1.0090029265,0.3641132231,0.2442151376,-0.4433409795
r73,0.8799767855,1.3758421057,0.6520140813,0.5985657690,1.5425276460,0.8859769523
r74,-1.0495920412,2.0006877266,0.4102571059,-0.1167689453,0.6797947950,0.2027480960
r75,-0.8184337107,0.9630654660,1.5577910882,-0.4945213532,0.1170267777,0.7330923075
r76,0.8639882139,-0.1398508555,-0.1894792687,0.5117424248,0.4831153888,0.2354993914
r77,0.8069787488,1.7527291252,0.5717980434,-0.1472127412,1.7542956745,0.2937497000
r78,-1.1848520350,-0.8247256718,1.4458281412,-0.3381751643,-1.3658404341,0.7672533630
r79,-1.3916893198,0.1187702772,-0.1559677942,-0.8031912018,-0.8518734061,-0.6864407890
r80,-0.9698593710,-1.5816865574,-0.7110901490,0.4471220408,-1.7452735500,-0.1754736358
r81,1.1763752824,-0.3763365882,-0.8034313445,-1.9781657275,0.5291572782,-1.9836412295
r82,-0.5247548975,0.1695108945,0.8271174898,-0.4172473891,-0.2349137425,0.2780345576
r83,0.0811057269,0.3172582183,-1.3527457704,-0.0116658032,0.2739404417,-0.9537198450
r84,1.3227145762,0.6010768065,-0.2760165306,-1.4075558882,1.3036297600,-1.2048360306
r85,-0.3201295868,-0.2636948230,0.2498943331,0.0106752044,-0.3973045130,0.1823072916
r86,1.5787406223,-0.9881483367,0.4710848000,-0.1082779862,0.3759076521,0.2513605144
r87,-1.1322142250,-0.4936622928,-1.4086038738,-0.8947079733,-1.1014550178,-1.6276095428
r88,0.9826007470,1.2067582836,-0.6167837639,-0.2056644175,1.4944187844,-0.5788844833
r89,-1.0790518785,-1.3022238397,-0.2652660456,1.4386747978,-1.6252040250,0.8489467679
r90,0.7015602303,-0.0105765732,-0.7941168670,0.8518718282,0.4635425639,0.0574961559
r91,-1.4189182545,-0.8766363993,-0.8406195407,0.1476705047,-1.5588528206,-0.4812798309
r92,-0.5531392008,0.8118765208,-1.2531832023,0.3032555273,0.1904772980,-0.6577333619
r93,-0.0409178036,0.1170517237,-0.3172552626,1.1269990211,0.0535235722,0.5885391008
r94,-1.6461787158,0.8296445299,0.6757883292,0.4831195827,-0.5308355133,0.8195920741
r95,0.9021564788,-1.0975552334,-0.3610893882,0.7590028232,-0.1538863763,0.2933393937
r96,-1.8094920880,0.2410038282,1.0886690466,0.4022670697,-1.0477153466,1.0499953884
r97,-0.3898944110,-1.5911515816,-0.6401170072,0.2131528768,-1.3625720049,-0.2940856891
r98,1.0339688236,-0.9244762422,0.2199422249,0.4756576167,0.0543313266,0.4956706224
r99,0.5248731655,1.5564152854,0.8635348259,1.5033318136,1.4291311328,1.6842657959
r100,0.9580251204,-0.7809511185,0.6304006231,0.5235663976,0.1026633394,0.8169528488
r101,1.2677320079,0.7588002493,-1.5880888804,-1.8970436759,1.3758536499,-2.4736577697
r102,0.9010162116,3.1249931894,0.2019706585,1.2541156659,2.7668554180,1.0427765422
r103,-0.0110646802,-0.8285107896,1.8786175335,-1.6959518711,-0.5806582539,0.0935370328
r104,0.8262001029,-0.4991022768,-0.7340804299,0.9634422194,0.2091937093,0.1796635870
r105,0.6741046663,-1.6606138976,1.3017012195,0.4211086016,-0.6965164044,1.2124135759
r106,0.5386016567,0.1080598868,-0.6726551955,2.5169255805,0.4362535048,1.3394509615
r107,1.0067797600,0.4492464844,-0.1691573193,-0.5526866702,0.9865376997,-0.5155601456
r108,-0.8518767894,0.3745231525,0.4582531478,-0.8991120074,-0.3126210243,-0.3261690564
r109,-0.0071200955,-0.4443301084,1.9910795064,0.1468424461,-0.3122029337,1.4969874864
r110,-0.8422874358,0.4878645092,1.7101292355,-0.3357021310,-0.2277661239,0.9537315905
r111,-0.3711056249,-0.4905238921,0.9728590275,1.5005842004,-0.5884567232,1.7586889326
r112,1.0415751492,0.0156678632,0.5832497867,-0.2729158936,0.7099055964,0.2113793982
r113,0.3324204694,-2.0545967453,1.0001147924,-0.8704003246,-1.1984315408,0.0731395011
r114,0.9828648808,0.9217214328,-0.8392157014,-0.3735662145,1.2973840696,-0.8550369025
r115,0.2511394271,2.2674357901,1.1323662248,-0.5934497369,1.7373541505,0.3646710870
r116,0.6790473482,-0.1549434758,1.2955352111,-0.9622259601,0.3485478566,0.2135695785
r117,-2.4769937501,-1.0042806692,0.7909591454,-0.0484786544,-2.3573073258,0.5178889191
r118,0.4528138816,-0.6383592765,-0.1341327006,0.7417408093,-0.1377582689,0.4395320870
r119,-0.4345192770,-0.1658444852,0.6000174726,-0.4451963930,-0.4063775538,0.0992376769
r120,0.3807713048,-0.0912316716,-0.4580143100,1.0931780909,0.1924374990,0.4658579005
r121,-0.4931432064,0.9246527486,-0.3262252697,0.1621539590,0.3087721989,-0.1113954139
r122,-1.0554097611,0.0679467232,0.2549285241,0.2177343610,-0.6613393932,0.3346884938
r123,-0.2271522347,-0.7030364298,0.0513593860,1.9078767227,-0.6388744237,1.4075407938
r124,-1.1267312799,-0.1294254990,0.2083273758,1.1336813247,-0.8457660344,0.9606336688
r125,-0.0914432891,0.6305538452,1.0810181808,-0.0159439823,0.3748959047,0.7439799700
r126,1.4074076790,-0.2848371981,-0.3518733998,0.0984838457,0.7475241796,-0.1750939871
r127,0.1618974162,0.0846296078,-1.3955704971,0.4841563964,0.1672130734,-0.6271802568
r128,0.6133994567,-0.6715055846,1.8080000147,0.1338695058,-0.0529127407,1.3597201544
r129,-0.7461421358,-0.2387747485,-0.7784191286,0.2055239331,-0.6659860287,-0.3962194516
r130,-0.8251097927,-0.5001523552,-0.8911060169,1.3269302610,-0.8998286660,0.3312563707
r131,-0.9226479734,-2.5185142623,0.0018533393,1.0762097176,-2.3617617079,0.7750257523
r132,-0.4844309470,1.5766314968,-0.5101604526,0.2602407256,0.7657121791,-0.1694154198
r133,0.2943633399,-0.9435438242,0.0828651922,-0.2391591176,-0.4552560220,-0.1140328558
r134,0.8687950175,-0.1614834081,-2.7676949817,-0.7310684764,0.4713743477,-2.4597296156
r135,-0.8227077089,0.7252802003,0.4879103185,0.9824313591,-0.0503612152,1.0472735702
r136,-0.1627763087,0.5866580701,-0.2702325505,-1.4691369856,0.2966492029,-1.2450671753
r137,0.8765537004,-0.0420710126,-1.1678952712,0.5126447398,0.5592010173,-0.4475936528
r138,-0.2407171808,0.2068269328,0.2148438695,-0.4781227046,-0.0184602134,-0.1936033959
r139,1.3094562390,0.0213524667,0.8976037683,0.1864811255,0.8936301831,0.7613369353
r140,-0.8590317371,0.2172626613,0.2678708211,-1.1718178567,-0.4262289228,-0.6552722622
r141,0.0915884974,-0.2519442146,-0.0382534405,1.2165735860,-0.1128450920,0.8479113729
r142,1.2947239589,0.5761472723,0.6934235015,0.3450897935,1.2675952247,0.7326807917
r143,-0.6750830012,0.9690703606,-0.0622700041,-0.0108515363,0.2173929550,-0.0513174551
r144,-0.0844228900,1.3367920567,2.0206744077,0.4194273958,0.8682415429,1.7136414685
r145,-0.5119529847,-0.6547109281,1.3718153134,-0.6384656645,-0.7965861939,0.4996403765
r146,0.0822873398,2.2357611822,1.7198307320,-0.7737446756,1.6021120031,0.6455847799
r147,0.0204574911,0.5500453473,-1.0524895238,1.0403263664,0.3942969991,0.0124264052
r148,-2.2159130008,0.3319424402,0.2251319584,-0.1930303285,-1.2575706411,0.0185505928
r149,-0.0868333134,0.4945606047,1.3747063755,2.0597291135,0.2838986086,2.4415018245
r150,0.0846443082,-1.1046703669,0.0474443437,0.9924995888,-0.7074920148,0.7467033056
r151,-2.6279799198,-2.5539348638,-0.0809233569,1.3073243052,-3.5308219722,0.8833369142
r152,-0.2525179895,0.0162335749,-0.0128686051,-1.0347349900,-0.1582486606,-0.7529056425
r153,0.1033110061,1.0374723343,1.2190435668,-2.1462792583,0.7871472716,-0.6911484037
r154,0.0527619737,-2.3271376007,0.1271954588,-1.5792207759,-1.5746938247,-1.0464781476
r155,0.9361650769,-1.1804088592,-0.4574045274,1.0207056898,-0.1883860787,0.4141806984
r156,-0.2441572628,-1.0789038656,-0.0343428523,0.2069722843,-0.9103436241,0.1248010762
r157,-0.5064761438,-1.2200311347,-0.3694780465,0.7252137507,-1.1840454713,0.2631848602
r158,-0.6381184355,1.3287746196,-0.7086004075,-0.7729006461,0.4910752130,-1.0508572806
r159,1.1352475036,-0.0581708738,-1.4489517951,0.1685250338,0.7216871613,-0.8914045754
r160,0.4019823714,-0.2651790982,1.4865855223,0.3828255774,0.0863223834,1.3140921742
r161,0.3728077263,0.6919746051,0.6932397501,-0.7682446731,0.7289793189,-0.0678686907
r162,0.8770474166,0.3770461778,-2.6498689019,-0.6748079381,0.8495122043,-2.3369418111
r163,-0.3674219364,-0.8877285756,-0.1512843899,-0.3313790407,-0.8608033178,-0.3439631073
r164,-0.3019013583,0.9683931372,-1.2182213900,-0.0402624871,0.4673895965,-0.8802701285
r165,0.6555683828,-0.7197074237,-1.0788173180,0.4362588662,-0.0579605814,-0.4402606215
r166,0.4975394030,1.1633694928,-1.1235714758,-0.3595709846,1.1388442789,-1.0436901468
r167,0.5359748030,0.7857287002,0.4666228984,-0.4558817526,0.9033576123,-0.0016639487
r168,0.9540513000,-2.2986015641,1.0674703056,1.3953553720,-0.9500394270,1.7491524267
r169,-0.7828719653,-0.8261678416,0.1795291579,-0.8145922702,-1.0970446464,-0.4601837538
r170,-1.2149015325,0.3016002105,0.4121154668,-0.3627369515,-0.6067234063,0.0272104407
r171,-0.2442202077,-1.1987660562,0.5630478208,0.8393989492,-0.9933164149,0.9969497791
r172,1.7885579429,-0.4107248173,0.1700467076,-0.3666262784,0.9162381798,-0.1447495015
r173,-0.2058375603,-0.4516891773,0.4183534715,0.9701421706,-0.4506660822,0.9898302995
r174,-1.4441955817,0.1503946606,-1.0529100081,-0.6464477289,-0.8652332391,-1.2005574001
r175,1.3812051682,-0.4939458327,0.9063011775,-0.0714386878,0.5852594677,0.5819859429
r176,0.4720856843,-1.6956089513,-0.6481687584,-0.6543316057,-0.8563162570,-0.9233820540
r177,0.9262304298,-0.8787606473,1.8887898162,-0.9542717039,0.0136512676,0.6338694800
r178,1.2958807682,0.9362017890,-1.1656919179,-0.5966890108,1.5174870276,-1.2435986901
r179,0.3431374084,0.1270343053,-2.4840372273,0.2675468960,0.3181934679,-1.5435575432
r180,1.1522741495,0.2676947222,0.4201579465,0.7941045817,0.9585754758,0.8645307862
r181,0.3071686557,0.2038412112,-1.0129031945,0.5166175749,0.3471939705,-0.3364250529
r182,-0.9636074646,-1.3522362185,0.8319778631,0.0553776870,-1.5823248503,0.6212203472
r183,0.2816688615,-0.7596619033,1.0233242201,-0.9022335593,-0.3365513971,0.0664726370
r184,-1.3927744335,-1.5981021387,1.7426278211,1.5692629252,-2.0404755659,2.3459986673
r185,-1.3216475935,-1.0147269084,-0.3727311772,-2.5191005520,-1.5891108832,-2.0715569733
r186,0.8885217476,0.2625868359,-0.3534376976,-1.9528014826,0.7780209265,-1.6509389518
r187,-0.5662608755,-1.6779793692,0.0633267559,0.2306350677,-1.5410170304,0.2100671891
r188,0.5105139773,-0.8325724681,0.9115222956,0.5255162730,-0.2334048750,1.0148096008
r189,-1.3283561136,0.5076470929,0.9278218944,-0.0113814623,-0.5403095487,0.6402027248
r190,-0.5120966535,-1.4083050675,-0.1062939699,-0.6067056134,-1.3180811695,-0.5104660511
r191,0.5230207612,-0.3901731001,0.0193037811,-0.8466220536,0.0810775519,-0.5951807878
r192,-0.7859090386,-0.7055749007,0.9809217478,0.1907872920,-1.0156468755,0.8226575155
r193,0.4072439425,-0.2563798681,-0.6062880292,-0.5797165621,0.0959417808,-0.8404709796
r194,-1.4389564081,-0.0681913187,0.3893928209,0.7550934414,-1.0129527071,0.8149846583
r195,-0.7726848990,0.3233671702,-0.5357140771,0.4372858895,-0.2948643917,-0.0599880241
r196,0.4060383480,0.5439008282,-0.0757881677,0.3791670743,0.6488327914,0.2196358284
r197,-0.3718388121,-0.0520870526,-0.6562611480,0.2445478995,-0.2856020609,-0.2827964728
r198,-1.1332485779,-0.0853834025,-1.5893515631,0.3340747439,-0.8196682417,-0.8704991042
r199,0.9181475776,-1.1379452488,1.0723587848,1.2269567337,-0.1710989066,1.6315000430
r200,-1.7316271053,-0.6350623281,-0.9278888558,-0.3902393912,-1.6015901459,-0.9289909566
r201,0.5461728476,1.1661177431,-1.5278998841,-0.9380285163,1.1733866470,-1.7421214871
r202,-1.8098733523,1.2012577753,0.6898054020,-1.1408927480,-0.3835883944,-0.3381804374
r203,0.1873053132,0.5245336416,0.8770638019,0.5353732239,0.4886277545,0.9978156969
r204,0.1620946477,-1.0770076278,0.4113660157,0.3384002331,-0.6363709551,0.5307625191
r205,0.9427278372,0.4478136447,-1.5998354657,-0.7582688827,0.9425571501,-1.6631554299
r206,0.2483231294,1.4816011385,0.5179350433,1.2867705872,1.1917587649,1.2870573559
r207,-0.3212536436,-0.7190948140,-0.6527468549,-0.8538017228,-0.7131421929,-1.0699884592
r208,0.7959666461,0.6741317592,0.2589352666,-0.9468550080,1.0006421984,-0.4997817834
r209,0.0123531372,-0.2831461085,0.4708480369,2.3010615476,-0.1876128682,1.9833664686
r210,-0.9770638785,-0.6498761834,-0.6924543403,0.3114393439,-1.1054057055,-0.2599982289
r211,0.5374550553,0.5174192827,0.6785272678,-1.3841297015,0.7187125269,-0.5209347425
r212,1.1818830921,-0.7246722387,-0.9254666012,0.3120998538,0.2918465895,-0.4223582007
r213,0.7535177287,0.6658975497,1.1045457306,0.7274721493,0.9664550088,1.2948934692
r214,0.1105156703,-0.1534612871,0.3584958080,-1.6476206391,-0.0320032919,-0.9340150574
r215,0.6075261020,0.2751579802,-0.3663638245,-0.5239273766,0.5981251843,-0.6326968036
r216,0.4671497534,0.3575753491,-0.6406716098,-0.3207447978,0.5609330952,-0.6783138409
r217,-0.8862558029,-0.0889533670,1.4919830881,-0.2427354080,-0.6563661634,0.8681230947
r218,1.0695922086,-0.4380180093,0.8242061516,-1.0401819848,0.4148122841,-0.1718527758
r219,0.0675370393,0.1755755923,-0.3938172617,0.4368631066,0.1668059384,0.0388690901
r220,-1.7965485986,-0.3248616662,-1.5210950745,-0.8886719561,-1.4305405711,-1.7018816919
r221,-0.0603063191,0.6544910533,0.0810449056,1.2174353428,0.4123555782,0.9318996148
r222,-0.5698597621,0.9292378302,-0.4989550460,-0.9058969549,0.2604553276,-0.9999682326
r223,-0.6885590864,1.0453729058,0.0961102333,-0.8499931140,0.2611407147,-0.5439300952
r224,0.6712490980,-1.4620625745,-0.3595866195,-0.7716013448,-0.5610587787,-0.8060235317
r225,1.6254466382,-0.1695337734,0.4308787597,-1.0882519641,0.9736399779,-0.4812793154
r226,-0.3702931180,-1.8060325852,-0.2712325262,0.8189207021,-1.4980887618,0.3992110137
r227,0.2220217227,0.3085154813,-1.4393123224,1.0320017232,0.3624689052,-0.2638800349
r228,-2.2410444264,-0.7573025537,0.8559261940,-0.1979420782,-2.0280673718,0.4558342432
r229,0.1405053752,1.2945460958,1.0387558804,0.1361155282,0.9899755260,0.8237677275
r230,-0.9732768540,1.0737107479,2.1230149457,1.0461358447,0.0896555285,2.2357256073
r231,-2.5223953784,-2.5973061444,-0.5826265536,-0.3614262697,-3.4899655065,-0.6669980448
r232,-1.4552369187,-2.9918141278,0.5982775432,-0.5198950200,-3.0466828385,0.0443179133
r233,0.2296113907,0.7629968625,0.8151693360,-1.5072539310,0.6820104852,-0.5139647992
r234,-0.0059916335,-0.3955871000,-0.0565503294,0.2441893588,-0.2777211218,0.1360387883
r235,-0.7024768508,0.5491145077,0.7287239101,0.6675900710,-0.0915528252,0.9892080694
r236,0.1795506637,0.1228430056,0.1623310592,0.8344121429,0.2055004347,0.7133335932
r237,-1.5624549742,-2.6025828779,-0.1058801704,1.2759998158,-2.8493412174,0.8433760247
r238,-0.7390370268,0.5350847859,0.8075948439,-1.6764268745,-0.1257975308,-0.6408833005
r239,1.9143357110,2.5289271608,-0.0720795708,0.1383187126,3.0345489699,0.0490718836
r240,-0.4265816436,-1.1528118082,-2.2486575337,0.2902994094,-1.0839154767,-1.3627105828
r241,0.0476941125,-1.1194661417,-0.8798461435,1.4471651872,-0.7425285051,0.4255667939
r242,-1.7359709225,0.3276863255,0.8428702385,1.8134564049,-0.9383966636,1.8927859441
r243,-0.2260435541,-0.1900968551,-3.4073239482,0.0868237255,-0.2832364363,-2.3187027468
r244,-1.8152353556,0.4017894111,-0.0595793805,0.4087597653,-0.9403252863,0.2522383169
r245,-1.2990804030,-0.2857978790,-0.3161960464,-1.5970069332,-1.0696314567,-1.3691184894
r246,1.0918475431,-0.1417654259,-0.4792139216,-1.3474833132,0.6347211704,-1.3036468891
r247,1.3741019928,0.7657878273,0.1200736402,-0.7255522584,1.4520796851,-0.4377183102
r248,0.6140675641,1.1552166619,-1.0128635297,-2.3535172080,1.2114127091,-2.3998530426
r249,0.5365568313,-1.5740679377,-1.1407257435,0.7463729986,-0.7289536040,-0.2605702258
r250,-0.5631328174,0.3455128209,0.9053221049,3.6063466292,-0.1388988878,3.2254100093
r251,-0.1667522080,0.5120272167,1.1830485428,0.7404633045,0.2423449551,1.3590930781
r252,-0.8651041930,1.2486602480,0.0249538966,0.5206468162,0.2833013547,0.3917524165
r253,0.7812098307,0.6649399803,-1.0241255864,0.5949526868,0.9843783597,-0.2879492702
r254,-0.4261128400,0.7919483209,0.5759215954,0.8341179547,0.2619445460,1.0021495770
r255,-0.5178893263,-0.7492169765,-2.1714699379,-0.2826529604,-0.8659575138,-1.7206885239
r256,-1.1689591158,0.4186707656,-0.7767041741,0.3654590669,-0.4948895578,-0.2800371770
r257,0.9681775024,0.2700231505,0.0037931919,0.2184796072,0.8366278683,0.1597245836
r258,0.9029758838,-0.6864818151,0.0539377422,-1.2479371250,0.1310780559,-0.8594993015
r259,0.1548528269,-0.9484748084,1.1243866927,0.6449455008,-0.5523017869,1.2494270959
r260,-1.0361336864,2.5859979275,0.5587310562,0.6515369880,1.0937933751,0.8588715709
r261,-1.9561718962,0.9472689748,-0.9155330339,-1.8801064972,-0.6575087545,-1.9914819771
r262,-0.7610235821,2.0440773475,0.7536097355,0.8785851431,0.9034913896,1.1582917825
r263,0.7630596769,0.4417904725,-0.1754732537,0.0484209287,0.8178034473,-0.0878133715
r264,-0.3302193522,1.8608399738,0.4498671935,-1.0445392070,1.0658519388,-0.4365828545
r265,-0.3593524703,1.0301760905,-0.6583389310,-1.2389729365,0.4715771548,-1.3508114706
r266,-0.8408072248,0.3519494542,0.7864049140,-0.3226744342,-0.3208099027,0.3175758973
r267,-1.7992087738,-0.7370242152,-0.6966909836,-0.6385784521,-1.7174940079,-0.9459650298
r268,0.3437844764,-0.0759505377,0.6124521328,1.5297218773,0.1781861070,1.5277757653
r269,0.8100281516,0.6305831523,0.6144157689,0.8195698687,0.9799492250,1.0185910693
r270,-0.7983381618,-0.5909696254,-0.7575020913,0.9945290338,-0.9446954489,0.1856455052
r271,0.8881751375,0.4304043693,0.0163912798,1.1485023735,0.8938982992,0.8371593390
r272,-0.5563456751,1.0464985515,0.2714971304,-0.4657012451,0.3506560981,-0.1450823812
r273,-1.5859876442,0.1525361384,-2.9100105053,1.4192466299,-0.9589169802,-1.0132349919
r274,-0.3408645865,0.6339693125,-2.4895567543,-1.1672169590,0.2098570015,-2.5789243574
r275,-1.0870216568,1.3365454907,-0.0226576432,-0.9155481102,0.1951651236,-0.6740582117
r276,-0.3181429861,-1.0988572212,-0.0034583725,0.6004499766,-0.9738053791,0.4292709191
r277,-0.1072199174,-1.3216929694,-1.6171996048,-0.3815837735,-0.9864180489,-1.4044758032
r278,0.2763725712,-0.0793178324,0.2939080228,-0.7722909063,0.1306120506,-0.3498407636
r279,-1.2342712052,-1.4340344364,0.1375532337,-0.1184803088,-1.8205787187,0.0109453907
r280,-1.7322778959,0.3086544686,-0.1233428435,0.8168293255,-0.9490858534,0.5010564752
r281,-0.4966476452,0.3721643914,0.4898563019,1.0973268699,-0.0758368376,1.1312364913
r282,-0.1143313138,1.0301809680,-0.4216420301,0.4876562214,0.6360293287,0.0559416606
r283,0.4827169949,-0.1983484062,-0.6163303477,0.5174647087,0.1867473472,-0.0586809168
r284,1.3918455454,0.4139378308,1.1691626029,0.4404105099,1.2205496433,1.1336691720
r285,2.1356985125,0.1166438752,-1.0678194671,0.2204223476,1.5141027478,-0.5877486286
r286,0.9797968292,-1.4592343780,0.8963031939,0.0490050859,-0.3520166003,0.6615909890
r287,-0.1367305115,1.8518346432,0.2491254669,0.5692286675,1.1894835947,0.5833366113
r288,-1.5688319094,0.7209438350,-0.2575557961,-0.1674336387,-0.5541314063,-0.3003612787
r289,-0.3504154354,-1.5894339484,1.4653744832,-1.9632923189,-1.3348868310,-0.3874494584
r290,0.9539752185,0.2518976812,1.5892883667,-0.2604561082,0.8145551464,0.9233823488
r291,1.7521728484,0.3583219664,-0.7464798970,1.4205710798,1.4239078642,0.4996469104
